trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1265060,WP-AM,4,"WOODLEY PARK METRO",,1,100206606,shp-WP-AM-03,0,0
1976010,GT-US,6,"UNION STATION",,1,100101101,shp-GT-US-51,0,0
4601030,RS-DP,5,"ROSSLYN",,0,100601303,shp-RS-DP-54,0,0
5092050,WP-AM,1,"WOODLEY PARK METRO",,1,100207505,shp-WP-AM-03,0,0
5381040,WP-AM,2,"WOODLEY PARK METRO",,1,100202404,shp-WP-AM-03,0,0
7262020,NMS,7,"LINCOLN MEMORIAL",,1,100807202,shp-NMS-03,0,0
5976050,CH-US,1,"UNION STATION",,1,100707505,shp-CH-US-03,0,0
7502050,RS-DP,1,"DUPONT CIRCLE",,1,100651505,shp-RS-DP-04,0,0
1414030,RS-DP,5,"ROSSLYN",,0,100604303,shp-RS-DP-54,0,0
1450010,EM-LP,6,"L'ENFANT PLAZA",,0,100501101,shp-EM-LP-53,2,2
5342010,GT-US,6,"UNION STATION",,1,100108101,shp-GT-US-51,0,0
7228030,NMS,5,"LINCOLN MEMORIAL",,1,100806303,shp-NMS-03,0,0
4234010,RS-DP,6,"DUPONT CIRCLE",,1,100604101,shp-RS-DP-04,0,0
3287050,CH-US,1,"UNION STATION",,1,100752505,shp-CH-US-03,0,0
7227030,EM-LP,5,"EASTERN MARKET",,1,100505303,shp-EM-LP-03,2,2
3394030,RS-DP,5,"ROSSLYN",,0,100603303,shp-RS-DP-54,0,0
4490060,WP-AM,4,"WOODLEY PARK METRO",,1,100206606,shp-WP-AM-03,0,0
2142070,GT-US,3,"GEORGETOWN",,0,100152707,shp-GT-US-01,0,0
2196030,RS-DP,5,"ROSSLYN",,0,100605303,shp-RS-DP-54,0,0
3770050,GT-US,1,"GEORGETOWN",,0,100107505,shp-GT-US-01,0,0
7060040,CH-US,2,"UNION STATION",,1,100708404,shp-CH-US-03,0,0
674010,WP-AM,6,"WOODLEY PARK METRO",,1,100209101,shp-WP-AM-03,0,0
96020,RS-DP,7,"DUPONT CIRCLE",,1,100606202,shp-RS-DP-04,0,0
6891040,NMS,2,"LINCOLN MEMORIAL",,1,100851404,shp-NMS-03,0,0
5700030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100251303,shp-WP-AM-53,0,0
1210040,CH-US,2,"CONGRESS HEIGHTS",,0,100702404,shp-CH-US-53,0,0
4799070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100202707,shp-WP-AM-53,0,0
2960010,WP-AM,6,"WOODLEY PARK METRO",,1,100204101,shp-WP-AM-03,0,0
806020,RS-DP,7,"ROSSLYN",,0,100602202,shp-RS-DP-54,0,0
1772030,WP-AM,5,"WOODLEY PARK METRO",,1,100202303,shp-WP-AM-03,0,0
2518030,GT-US,5,"UNION STATION",,1,100103303,shp-GT-US-51,0,0
7295050,NMS,1,"LINCOLN MEMORIAL",,1,100801505,shp-NMS-03,0,0
7012050,GT-US,1,"GEORGETOWN",,0,100104505,shp-GT-US-01,0,0
1654070,EM-LP,3,"L'ENFANT PLAZA",,0,100502707,shp-EM-LP-53,2,2
6732040,EM-LP,2,"EASTERN MARKET",,1,100506404,shp-EM-LP-03,2,2
3026040,RS-DP,2,"DUPONT CIRCLE",,1,100605404,shp-RS-DP-04,0,0
3946040,RS-DP,2,"DUPONT CIRCLE",,1,100601404,shp-RS-DP-04,0,0
3077040,RS-DP,2,"DUPONT CIRCLE",,1,100601404,shp-RS-DP-04,0,0
5842060,EM-LP,4,"L'ENFANT PLAZA",,0,100504606,shp-EM-LP-53,2,2
7134060,GT-US,4,"UNION STATION",,1,100109606,shp-GT-US-51,0,0
2706070,RS-DP,3,"ROSSLYN",,0,100602707,shp-RS-DP-54,0,0
6960030,CH-US,5,"CONGRESS HEIGHTS",,0,100706303,shp-CH-US-53,0,0
783020,EM-LP,7,"L'ENFANT PLAZA",,0,100501202,shp-EM-LP-53,2,2
2085060,WP-AM,4,"WOODLEY PARK METRO",,1,100203606,shp-WP-AM-03,0,0
118050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100202505,shp-WP-AM-53,0,0
2927030,CH-US,5,"UNION STATION",,1,100709303,shp-CH-US-03,0,0
3925060,EM-LP,4,"L'ENFANT PLAZA",,0,100503606,shp-EM-LP-53,2,2
354060,WP-AM,4,"WOODLEY PARK METRO",,1,100207606,shp-WP-AM-03,0,0
6600050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100208505,shp-WP-AM-53,0,0
105010,EM-LP,6,"L'ENFANT PLAZA",,0,100504101,shp-EM-LP-53,2,2
4304060,GT-US,4,"GEORGETOWN",,0,100107606,shp-GT-US-01,0,0
378040,CH-US,2,"CONGRESS HEIGHTS",,0,100707404,shp-CH-US-53,0,0
6100020,WP-AM,7,"WOODLEY PARK METRO",,1,100202202,shp-WP-AM-03,0,0
5346010,RS-DP,6,"ROSSLYN",,0,100601101,shp-RS-DP-54,0,0
7068030,RS-DP,5,"ROSSLYN",,0,100606303,shp-RS-DP-54,0,0
2143070,WP-AM,3,"WOODLEY PARK METRO",,1,100205707,shp-WP-AM-03,0,0
1540030,CH-US,5,"CONGRESS HEIGHTS",,0,100704303,shp-CH-US-53,0,0
311060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100201606,shp-WP-AM-53,0,0
5851040,NMS,2,"LINCOLN MEMORIAL",,1,100803404,shp-NMS-03,0,0
1765010,WP-AM,6,"MCPHERSON SQUARE METRO",,0,100208101,shp-WP-AM-53,0,0
4878060,CH-US,4,"UNION STATION",,1,100752606,shp-CH-US-03,0,0
4004070,RS-DP,3,"DUPONT CIRCLE",,1,100601707,shp-RS-DP-04,0,0
5740070,WP-AM,3,"WOODLEY PARK METRO",,1,100206707,shp-WP-AM-03,0,0
5141040,GT-US,2,"GEORGETOWN",,0,100110404,shp-GT-US-01,0,0
2394040,CH-US,2,"CONGRESS HEIGHTS",,0,100709404,shp-CH-US-53,0,0
5525060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100203606,shp-WP-AM-53,0,0
3780070,RS-DP,3,"DUPONT CIRCLE",,1,100603707,shp-RS-DP-04,0,0
4274060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100206606,shp-WP-AM-53,0,0
4187020,CH-US,7,"UNION STATION",,1,100710202,shp-CH-US-03,0,0
1474010,RS-DP,6,"DUPONT CIRCLE",,1,100601101,shp-RS-DP-04,0,0
1559060,WP-AM,4,"WOODLEY PARK METRO",,1,100203606,shp-WP-AM-03,0,0
3399060,EM-LP,4,"L'ENFANT PLAZA",,0,100504606,shp-EM-LP-53,2,2
6907060,CH-US,4,"UNION STATION",,1,100707606,shp-CH-US-03,0,0
5861070,EM-LP,3,"L'ENFANT PLAZA",,0,100552707,shp-EM-LP-53,2,2
2636040,EM-LP,2,"EASTERN MARKET",,1,100552404,shp-EM-LP-03,2,2
6859010,CH-US,6,"CONGRESS HEIGHTS",,0,100707101,shp-CH-US-53,0,0
3211040,NMS,2,"LINCOLN MEMORIAL",,1,100805404,shp-NMS-03,0,0
5874050,WP-AM,1,"WOODLEY PARK METRO",,1,100204505,shp-WP-AM-03,0,0
5176050,NMS,1,"LINCOLN MEMORIAL",,1,100803505,shp-NMS-03,0,0
4783020,GT-US,7,"GEORGETOWN",,0,100103202,shp-GT-US-01,0,0
7565070,EM-LP,3,"EASTERN MARKET",,1,100502707,shp-EM-LP-03,2,2
5614070,WP-AM,3,"WOODLEY PARK METRO",,1,100203707,shp-WP-AM-03,0,0
2110050,NMS,1,"LINCOLN MEMORIAL",,1,100851505,shp-NMS-03,0,0
4870050,WP-AM,1,"WOODLEY PARK METRO",,1,100201505,shp-WP-AM-03,0,0
6761010,RS-DP,6,"DUPONT CIRCLE",,1,100601101,shp-RS-DP-04,0,0
3392020,GT-US,7,"GEORGETOWN",,0,100101202,shp-GT-US-01,0,0
4932040,CH-US,2,"UNION STATION",,1,100752404,shp-CH-US-03,0,0
2995030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100202303,shp-WP-AM-53,0,0
3000050,CH-US,1,"CONGRESS HEIGHTS",,0,100712505,shp-CH-US-53,0,0
1400070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100206707,shp-WP-AM-53,0,0
5267070,RS-DP,3,"DUPONT CIRCLE",,1,100605707,shp-RS-DP-04,0,0
3374070,WP-AM,3,"WOODLEY PARK METRO",,1,100209707,shp-WP-AM-03,0,0
2148070,GT-US,3,"UNION STATION",,1,100105707,shp-GT-US-51,0,0
2751050,CH-US,1,"CONGRESS HEIGHTS",,0,100706505,shp-CH-US-53,0,0
974050,EM-LP,1,"EASTERN MARKET",,1,100551505,shp-EM-LP-03,2,2
3908020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100203202,shp-WP-AM-53,0,0
3576040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100203404,shp-WP-AM-53,0,0
97070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100204707,shp-WP-AM-53,0,0
7690020,GT-US,7,"UNION STATION",,1,100103202,shp-GT-US-51,0,0
5897040,WP-AM,2,"WOODLEY PARK METRO",,1,100202404,shp-WP-AM-03,0,0
6055010,GT-US,6,"GEORGETOWN",,0,100102101,shp-GT-US-01,0,0
2331030,GT-US,5,"UNION STATION",,1,100107303,shp-GT-US-51,0,0
7248010,EM-LP,6,"L'ENFANT PLAZA",,0,100506101,shp-EM-LP-53,2,2
1422050,RS-DP,1,"ROSSLYN",,0,100603505,shp-RS-DP-54,0,0
4123060,GT-US,4,"GEORGETOWN",,0,100112606,shp-GT-US-01,0,0
6004050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100202505,shp-WP-AM-53,0,0
3922040,NMS,2,"LINCOLN MEMORIAL",,1,100804404,shp-NMS-03,0,0
7665070,CH-US,3,"CONGRESS HEIGHTS",,0,100711707,shp-CH-US-53,0,0
5746060,GT-US,4,"UNION STATION",,1,100103606,shp-GT-US-51,0,0
6656070,RS-DP,3,"ROSSLYN",,0,100601707,shp-RS-DP-54,0,0
6755020,RS-DP,7,"ROSSLYN",,0,100604202,shp-RS-DP-54,0,0
5561060,CH-US,4,"CONGRESS HEIGHTS",,0,100703606,shp-CH-US-53,0,0
6914050,CH-US,1,"CONGRESS HEIGHTS",,0,100706505,shp-CH-US-53,0,0
7385060,GT-US,4,"GEORGETOWN",,0,100106606,shp-GT-US-01,0,0
1487070,GT-US,3,"GEORGETOWN",,0,100102707,shp-GT-US-01,0,0
2766070,EM-LP,3,"L'ENFANT PLAZA",,0,100507707,shp-EM-LP-53,2,2
266020,RS-DP,7,"DUPONT CIRCLE",,1,100651202,shp-RS-DP-04,0,0
6894010,EM-LP,6,"L'ENFANT PLAZA",,0,100505101,shp-EM-LP-53,2,2
2834030,EM-LP,5,"EASTERN MARKET",,1,100507303,shp-EM-LP-03,2,2
7225070,CH-US,3,"CONGRESS HEIGHTS",,0,100751707,shp-CH-US-53,0,0
3096040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100251404,shp-WP-AM-53,0,0
3856040,NMS,2,"LINCOLN MEMORIAL",,1,100801404,shp-NMS-03,0,0
5285040,WP-AM,2,"WOODLEY PARK METRO",,1,100201404,shp-WP-AM-03,0,0
7326030,RS-DP,5,"DUPONT CIRCLE",,1,100603303,shp-RS-DP-04,0,0
3724030,WP-AM,5,"WOODLEY PARK METRO",,1,100205303,shp-WP-AM-03,0,0
7605040,EM-LP,2,"EASTERN MARKET",,1,100504404,shp-EM-LP-03,2,2
6784020,CH-US,7,"CONGRESS HEIGHTS",,0,100710202,shp-CH-US-53,0,0
6517040,CH-US,2,"CONGRESS HEIGHTS",,0,100701404,shp-CH-US-53,0,0
2444020,RS-DP,7,"DUPONT CIRCLE",,1,100603202,shp-RS-DP-04,0,0
3558050,WP-AM,1,"WOODLEY PARK METRO",,1,100203505,shp-WP-AM-03,0,0
408050,RS-DP,1,"ROSSLYN",,0,100601505,shp-RS-DP-54,0,0
1383010,RS-DP,6,"DUPONT CIRCLE",,1,100601101,shp-RS-DP-04,0,0
1569050,EM-LP,1,"L'ENFANT PLAZA",,0,100506505,shp-EM-LP-53,2,2
5035050,GT-US,1,"UNION STATION",,1,100110505,shp-GT-US-51,0,0
3804070,RS-DP,3,"ROSSLYN",,0,100652707,shp-RS-DP-54,0,0
5863050,RS-DP,1,"ROSSLYN",,0,100601505,shp-RS-DP-54,0,0
3465070,EM-LP,3,"EASTERN MARKET",,1,100503707,shp-EM-LP-03,2,2
979060,CH-US,4,"CONGRESS HEIGHTS",,0,100711606,shp-CH-US-53,0,0
1865010,RS-DP,6,"DUPONT CIRCLE",,1,100604101,shp-RS-DP-04,0,0
3785060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100206606,shp-WP-AM-53,0,0
1987060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100202606,shp-WP-AM-53,0,0
3356050,EM-LP,1,"L'ENFANT PLAZA",,0,100506505,shp-EM-LP-53,2,2
734040,RS-DP,2,"ROSSLYN",,0,100606404,shp-RS-DP-54,0,0
4194040,RS-DP,2,"DUPONT CIRCLE",,1,100604404,shp-RS-DP-04,0,0
1416060,GT-US,4,"UNION STATION",,1,100110606,shp-GT-US-51,0,0
7715030,RS-DP,5,"DUPONT CIRCLE",,1,100603303,shp-RS-DP-04,0,0
3831070,EM-LP,3,"L'ENFANT PLAZA",,0,100504707,shp-EM-LP-53,2,2
3062060,EM-LP,4,"L'ENFANT PLAZA",,0,100552606,shp-EM-LP-53,2,2
4383050,CH-US,1,"CONGRESS HEIGHTS",,0,100704505,shp-CH-US-53,0,0
4206040,GT-US,2,"UNION STATION",,1,100108404,shp-GT-US-51,0,0
7478040,RS-DP,2,"ROSSLYN",,0,100652404,shp-RS-DP-54,0,0
5458040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100204404,shp-WP-AM-53,0,0
2108020,GT-US,7,"GEORGETOWN",,0,100110202,shp-GT-US-01,0,0
1027060,GT-US,4,"GEORGETOWN",,0,100101606,shp-GT-US-01,0,0
3069050,RS-DP,1,"DUPONT CIRCLE",,1,100603505,shp-RS-DP-04,0,0
965010,GT-US,6,"UNION STATION",,1,100105101,shp-GT-US-51,0,0
4207070,RS-DP,3,"DUPONT CIRCLE",,1,100601707,shp-RS-DP-04,0,0
5495070,EM-LP,3,"EASTERN MARKET",,1,100503707,shp-EM-LP-03,2,2
7367020,WP-AM,7,"WOODLEY PARK METRO",,1,100205202,shp-WP-AM-03,0,0
1147060,CH-US,4,"CONGRESS HEIGHTS",,0,100704606,shp-CH-US-53,0,0
3834050,GT-US,1,"GEORGETOWN",,0,100101505,shp-GT-US-01,0,0
3113040,GT-US,2,"UNION STATION",,1,100106404,shp-GT-US-51,0,0
1655070,GT-US,3,"GEORGETOWN",,0,100112707,shp-GT-US-01,0,0
215020,RS-DP,7,"DUPONT CIRCLE",,1,100602202,shp-RS-DP-04,0,0
1465070,RS-DP,3,"DUPONT CIRCLE",,1,100602707,shp-RS-DP-04,0,0
1666010,WP-AM,6,"WOODLEY PARK METRO",,1,100204101,shp-WP-AM-03,0,0
7598030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100206303,shp-WP-AM-53,0,0
4079020,RS-DP,7,"DUPONT CIRCLE",,1,100606202,shp-RS-DP-04,0,0
6957040,CH-US,2,"CONGRESS HEIGHTS",,0,100711404,shp-CH-US-53,0,0
5222050,GT-US,1,"UNION STATION",,1,100151505,shp-GT-US-51,0,0
3106030,GT-US,5,"GEORGETOWN",,0,100105303,shp-GT-US-01,0,0
7317050,WP-AM,1,"WOODLEY PARK METRO",,1,100252505,shp-WP-AM-03,0,0
3653020,EM-LP,7,"EASTERN MARKET",,1,100507202,shp-EM-LP-03,2,2
5479010,EM-LP,6,"EASTERN MARKET",,1,100506101,shp-EM-LP-03,2,2
5999020,RS-DP,7,"ROSSLYN",,0,100603202,shp-RS-DP-54,0,0
7217020,GT-US,7,"GEORGETOWN",,0,100107202,shp-GT-US-01,0,0
4650060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100206606,shp-WP-AM-53,0,0
3757040,GT-US,2,"UNION STATION",,1,100108404,shp-GT-US-51,0,0
5948050,RS-DP,1,"DUPONT CIRCLE",,1,100601505,shp-RS-DP-04,0,0
6026040,EM-LP,2,"L'ENFANT PLAZA",,0,100504404,shp-EM-LP-53,2,2
3799020,RS-DP,7,"DUPONT CIRCLE",,1,100605202,shp-RS-DP-04,0,0
7602030,GT-US,5,"GEORGETOWN",,0,100102303,shp-GT-US-01,0,0
440040,EM-LP,2,"L'ENFANT PLAZA",,0,100507404,shp-EM-LP-53,2,2
91040,EM-LP,2,"L'ENFANT PLAZA",,0,100503404,shp-EM-LP-53,2,2
5263070,EM-LP,3,"EASTERN MARKET",,1,100552707,shp-EM-LP-03,2,2
6420010,RS-DP,6,"ROSSLYN",,0,100604101,shp-RS-DP-54,0,0
6250040,CH-US,2,"CONGRESS HEIGHTS",,0,100704404,shp-CH-US-53,0,0
130030,NMS,5,"LINCOLN MEMORIAL",,1,100804303,shp-NMS-03,0,0
6854030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100205303,shp-WP-AM-53,0,0
1395050,CH-US,1,"CONGRESS HEIGHTS",,0,100710505,shp-CH-US-53,0,0
5932030,CH-US,5,"UNION STATION",,1,100709303,shp-CH-US-03,0,0
6762010,WP-AM,6,"MCPHERSON SQUARE METRO",,0,100202101,shp-WP-AM-53,0,0
4599030,CH-US,5,"UNION STATION",,1,100708303,shp-CH-US-03,0,0
6122040,GT-US,2,"UNION STATION",,1,100111404,shp-GT-US-51,0,0
3862050,CH-US,1,"CONGRESS HEIGHTS",,0,100709505,shp-CH-US-53,0,0
7721030,GT-US,5,"GEORGETOWN",,0,100105303,shp-GT-US-01,0,0
1660050,CH-US,1,"UNION STATION",,1,100710505,shp-CH-US-03,0,0
5912050,WP-AM,1,"WOODLEY PARK METRO",,1,100201505,shp-WP-AM-03,0,0
222040,WP-AM,2,"WOODLEY PARK METRO",,1,100202404,shp-WP-AM-03,0,0
5434040,GT-US,2,"GEORGETOWN",,0,100104404,shp-GT-US-01,0,0
5027050,GT-US,1,"UNION STATION",,1,100103505,shp-GT-US-51,0,0
977020,CH-US,7,"CONGRESS HEIGHTS",,0,100708202,shp-CH-US-53,0,0
7591010,CH-US,6,"CONGRESS HEIGHTS",,0,100707101,shp-CH-US-53,0,0
2720010,GT-US,6,"GEORGETOWN",,0,100102101,shp-GT-US-01,0,0
1991070,RS-DP,3,"ROSSLYN",,0,100602707,shp-RS-DP-54,0,0
1043020,RS-DP,7,"ROSSLYN",,0,100602202,shp-RS-DP-54,0,0
238020,RS-DP,7,"DUPONT CIRCLE",,1,100605202,shp-RS-DP-04,0,0
2425070,WP-AM,3,"WOODLEY PARK METRO",,1,100207707,shp-WP-AM-03,0,0
6084020,RS-DP,7,"ROSSLYN",,0,100606202,shp-RS-DP-54,0,0
2429070,RS-DP,3,"DUPONT CIRCLE",,1,100604707,shp-RS-DP-04,0,0
7356040,RS-DP,2,"ROSSLYN",,0,100652404,shp-RS-DP-54,0,0
7370050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100205505,shp-WP-AM-53,0,0
7014020,CH-US,7,"UNION STATION",,1,100708202,shp-CH-US-03,0,0
1157030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100205303,shp-WP-AM-53,0,0
15040,CH-US,2,"UNION STATION",,1,100710404,shp-CH-US-03,0,0
7223050,EM-LP,1,"EASTERN MARKET",,1,100501505,shp-EM-LP-03,2,2
6609050,RS-DP,1,"ROSSLYN",,0,100602505,shp-RS-DP-54,0,0
5360040,RS-DP,2,"ROSSLYN",,0,100603404,shp-RS-DP-54,0,0
1562010,EM-LP,6,"EASTERN MARKET",,1,100507101,shp-EM-LP-03,2,2
6616030,CH-US,5,"CONGRESS HEIGHTS",,0,100701303,shp-CH-US-53,0,0
1873030,CH-US,5,"UNION STATION",,1,100708303,shp-CH-US-03,0,0
2113050,CH-US,1,"UNION STATION",,1,100702505,shp-CH-US-03,0,0
2661070,RS-DP,3,"ROSSLYN",,0,100602707,shp-RS-DP-54,0,0
4183060,EM-LP,4,"EASTERN MARKET",,1,100551606,shp-EM-LP-03,2,2
6925010,GT-US,6,"GEORGETOWN",,0,100106101,shp-GT-US-01,0,0
2668050,RS-DP,1,"DUPONT CIRCLE",,1,100604505,shp-RS-DP-04,0,0
3494040,EM-LP,2,"EASTERN MARKET",,1,100501404,shp-EM-LP-03,2,2
756030,EM-LP,5,"EASTERN MARKET",,1,100506303,shp-EM-LP-03,2,2
7316010,CH-US,6,"CONGRESS HEIGHTS",,0,100701101,shp-CH-US-53,0,0
814050,GT-US,1,"GEORGETOWN",,0,100105505,shp-GT-US-01,0,0
624040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100207404,shp-WP-AM-53,0,0
7257070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100208707,shp-WP-AM-53,0,0
7249020,NMS,7,"LINCOLN MEMORIAL",,1,100804202,shp-NMS-03,0,0
5145050,CH-US,1,"UNION STATION",,1,100702505,shp-CH-US-03,0,0
3708040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100205404,shp-WP-AM-53,0,0
5918020,NMS,7,"LINCOLN MEMORIAL",,1,100808202,shp-NMS-03,0,0
5107020,WP-AM,7,"WOODLEY PARK METRO",,1,100205202,shp-WP-AM-03,0,0
1277020,CH-US,7,"CONGRESS HEIGHTS",,0,100702202,shp-CH-US-53,0,0
2251050,RS-DP,1,"DUPONT CIRCLE",,1,100601505,shp-RS-DP-04,0,0
4071010,RS-DP,6,"ROSSLYN",,0,100605101,shp-RS-DP-54,0,0
2940070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100203707,shp-WP-AM-53,0,0
4413040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100202404,shp-WP-AM-53,0,0
4477010,GT-US,6,"UNION STATION",,1,100105101,shp-GT-US-51,0,0
3919030,EM-LP,5,"L'ENFANT PLAZA",,0,100505303,shp-EM-LP-53,2,2
3107060,GT-US,4,"GEORGETOWN",,0,100112606,shp-GT-US-01,0,0
1091050,CH-US,1,"UNION STATION",,1,100751505,shp-CH-US-03,0,0
3851020,GT-US,7,"GEORGETOWN",,0,100151202,shp-GT-US-01,0,0
1681040,RS-DP,2,"ROSSLYN",,0,100601404,shp-RS-DP-54,0,0
4695040,CH-US,2,"UNION STATION",,1,100751404,shp-CH-US-03,0,0
2037050,GT-US,1,"GEORGETOWN",,0,100112505,shp-GT-US-01,0,0
6586040,NMS,2,"LINCOLN MEMORIAL",,1,100803404,shp-NMS-03,0,0
3854050,CH-US,1,"CONGRESS HEIGHTS",,0,100703505,shp-CH-US-53,0,0
7230050,GT-US,1,"UNION STATION",,1,100152505,shp-GT-US-51,0,0
4109020,NMS,7,"LINCOLN MEMORIAL",,1,100852202,shp-NMS-03,0,0
7697020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100204202,shp-WP-AM-53,0,0
4226070,WP-AM,3,"WOODLEY PARK METRO",,1,100210707,shp-WP-AM-03,0,0
545060,CH-US,4,"UNION STATION",,1,100703606,shp-CH-US-03,0,0
7645060,CH-US,4,"UNION STATION",,1,100711606,shp-CH-US-03,0,0
3879040,EM-LP,2,"EASTERN MARKET",,1,100552404,shp-EM-LP-03,2,2
2268040,RS-DP,2,"ROSSLYN",,0,100602404,shp-RS-DP-54,0,0
5217040,NMS,2,"LINCOLN MEMORIAL",,1,100803404,shp-NMS-03,0,0
3170040,RS-DP,2,"ROSSLYN",,0,100601404,shp-RS-DP-54,0,0
7443030,RS-DP,5,"DUPONT CIRCLE",,1,100606303,shp-RS-DP-04,0,0
2990070,RS-DP,3,"ROSSLYN",,0,100605707,shp-RS-DP-54,0,0
5440060,EM-LP,4,"EASTERN MARKET",,1,100507606,shp-EM-LP-03,2,2
5464070,WP-AM,3,"WOODLEY PARK METRO",,1,100204707,shp-WP-AM-03,0,0
6196060,WP-AM,4,"WOODLEY PARK METRO",,1,100252606,shp-WP-AM-03,0,0
7242020,CH-US,7,"UNION STATION",,1,100711202,shp-CH-US-03,0,0
3303020,EM-LP,7,"EASTERN MARKET",,1,100501202,shp-EM-LP-03,2,2
5358010,WP-AM,6,"WOODLEY PARK METRO",,1,100202101,shp-WP-AM-03,0,0
6625050,CH-US,1,"UNION STATION",,1,100706505,shp-CH-US-03,0,0
610020,WP-AM,7,"WOODLEY PARK METRO",,1,100204202,shp-WP-AM-03,0,0
1641070,GT-US,3,"GEORGETOWN",,0,100109707,shp-GT-US-01,0,0
466060,CH-US,4,"CONGRESS HEIGHTS",,0,100706606,shp-CH-US-53,0,0
6535040,CH-US,2,"CONGRESS HEIGHTS",,0,100709404,shp-CH-US-53,0,0
5864010,EM-LP,6,"EASTERN MARKET",,1,100551101,shp-EM-LP-03,2,2
5979030,GT-US,5,"GEORGETOWN",,0,100110303,shp-GT-US-01,0,0
2388060,CH-US,4,"CONGRESS HEIGHTS",,0,100708606,shp-CH-US-53,0,0
4035020,GT-US,7,"GEORGETOWN",,0,100152202,shp-GT-US-01,0,0
3359070,GT-US,3,"GEORGETOWN",,0,100112707,shp-GT-US-01,0,0
2424020,RS-DP,7,"DUPONT CIRCLE",,1,100601202,shp-RS-DP-04,0,0
4702060,WP-AM,4,"WOODLEY PARK METRO",,1,100206606,shp-WP-AM-03,0,0
2083010,NMS,6,"LINCOLN MEMORIAL",,1,100809101,shp-NMS-03,0,0
4429050,CH-US,1,"UNION STATION",,1,100704505,shp-CH-US-03,0,0
992040,EM-LP,2,"L'ENFANT PLAZA",,0,100506404,shp-EM-LP-53,2,2
1789070,EM-LP,3,"EASTERN MARKET",,1,100507707,shp-EM-LP-03,2,2
3593020,EM-LP,7,"L'ENFANT PLAZA",,0,100504202,shp-EM-LP-53,2,2
7438020,RS-DP,7,"ROSSLYN",,0,100603202,shp-RS-DP-54,0,0
2497010,CH-US,6,"UNION STATION",,1,100752101,shp-CH-US-03,0,0
3627040,GT-US,2,"UNION STATION",,1,100110404,shp-GT-US-51,0,0
7702030,CH-US,5,"UNION STATION",,1,100710303,shp-CH-US-03,0,0
3395070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100204707,shp-WP-AM-53,0,0
539070,CH-US,3,"CONGRESS HEIGHTS",,0,100704707,shp-CH-US-53,0,0
2943060,GT-US,4,"GEORGETOWN",,0,100101606,shp-GT-US-01,0,0
7581030,WP-AM,5,"WOODLEY PARK METRO",,1,100201303,shp-WP-AM-03,0,0
4018050,CH-US,1,"CONGRESS HEIGHTS",,0,100711505,shp-CH-US-53,0,0
4067030,CH-US,5,"CONGRESS HEIGHTS",,0,100706303,shp-CH-US-53,0,0
4764030,GT-US,5,"UNION STATION",,1,100112303,shp-GT-US-51,0,0
3901060,WP-AM,4,"WOODLEY PARK METRO",,1,100203606,shp-WP-AM-03,0,0
2488070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100204707,shp-WP-AM-53,0,0
1918070,EM-LP,3,"L'ENFANT PLAZA",,0,100505707,shp-EM-LP-53,2,2
7368040,CH-US,2,"CONGRESS HEIGHTS",,0,100703404,shp-CH-US-53,0,0
4968070,NMS,3,"LINCOLN MEMORIAL",,1,100806707,shp-NMS-03,0,0
4130010,RS-DP,6,"DUPONT CIRCLE",,1,100605101,shp-RS-DP-04,0,0
7646010,GT-US,6,"GEORGETOWN",,0,100104101,shp-GT-US-01,0,0
1010060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100252606,shp-WP-AM-53,0,0
1310050,RS-DP,1,"ROSSLYN",,0,100603505,shp-RS-DP-54,0,0
