service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1097N_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
1097N_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
1097V_20240917_20241027_Ke,0,0,1,0,0,0,0,20240917,20241027
1097V_20240917_20241027_La,0,0,0,0,0,1,0,20240917,20241027
1097V_20240917_20241027_Ma,1,0,0,0,0,0,0,20240917,20241027
1097V_20240917_20241027_Pe,0,0,0,0,1,0,0,20240917,20241027
1097V_20240917_20241027_Su,0,0,0,0,0,0,1,20240917,20241027
1097V_20240917_20241027_Ti,0,1,0,0,0,0,0,20240917,20241027
1097V_20240917_20241027_To,0,0,0,1,0,0,0,20240917,20241027
1097V_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
1097V_20241028_20241115_La,0,0,0,0,0,1,0,20241028,20241115
1097V_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
1097V_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
1097V_20241028_20241115_Su,0,0,0,0,0,0,1,20241028,20241115
1097V_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
1097V_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
1098_20240917_20241027_Ke,0,0,1,0,0,0,0,20240917,20241027
1098_20240917_20241027_La,0,0,0,0,0,1,0,20240917,20241027
1098_20240917_20241027_Ma,1,0,0,0,0,0,0,20240917,20241027
1098_20240917_20241027_Pe,0,0,0,0,1,0,0,20240917,20241027
1098_20240917_20241027_Su,0,0,0,0,0,0,1,20240917,20241027
1098_20240917_20241027_Ti,0,1,0,0,0,0,0,20240917,20241027
1098_20240917_20241027_To,0,0,0,1,0,0,0,20240917,20241027
1098_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
1098_20241028_20241115_La,0,0,0,0,0,1,0,20241028,20241115
1098_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
1098_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
1098_20241028_20241115_Su,0,0,0,0,0,0,1,20241028,20241115
1098_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
1098_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
1500_20240917_20240929_Ke,0,0,1,0,0,0,0,20240917,20240929
1500_20240917_20240929_La,0,0,0,0,0,1,0,20240917,20240929
1500_20240917_20240929_Ma,1,0,0,0,0,0,0,20240917,20240929
1500_20240917_20240929_Pe,0,0,0,0,1,0,0,20240917,20240929
1500_20240917_20240929_Su,0,0,0,0,0,0,1,20240917,20240929
1500_20240917_20240929_Ti,0,1,0,0,0,0,0,20240917,20240929
1500_20240917_20240929_To,0,0,0,1,0,0,0,20240917,20240929
1500_20240930_20241115_I1,0,0,0,1,0,0,0,20241010,20241010
1500_20240930_20241115_Ke,0,0,1,0,0,0,0,20240930,20241115
1500_20240930_20241115_La,0,0,0,0,0,1,0,20240930,20241115
1500_20240930_20241115_Ma,1,0,0,0,0,0,0,20240930,20241115
1500_20240930_20241115_PC,0,0,0,0,0,0,1,20241013,20241013
1500_20240930_20241115_Pe,0,0,0,0,1,0,0,20240930,20241115
1500_20240930_20241115_Su,0,0,0,0,0,0,1,20240930,20241115
1500_20240930_20241115_Ti,0,1,0,0,0,0,0,20240930,20241115
1500_20240930_20241115_To,0,0,0,1,0,0,0,20240930,20241115
1506_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
1506_20240917_20241013_La,0,0,0,0,0,1,0,20240917,20241013
1506_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
1506_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
1506_20240917_20241013_Su,0,0,0,0,0,0,1,20240917,20241013
1506_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
1506_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
1506_20241014_20241020_Ke,0,0,1,0,0,0,0,20241014,20241020
1506_20241014_20241020_La,0,0,0,0,0,1,0,20241014,20241020
1506_20241014_20241020_Ma,1,0,0,0,0,0,0,20241014,20241020
1506_20241014_20241020_Pe,0,0,0,0,1,0,0,20241014,20241020
1506_20241014_20241020_Su,0,0,0,0,0,0,1,20241014,20241020
1506_20241014_20241020_Ti,0,1,0,0,0,0,0,20241014,20241020
1506_20241014_20241020_To,0,0,0,1,0,0,0,20241014,20241020
1506_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
1506_20241021_20241115_La,0,0,0,0,0,1,0,20241021,20241115
1506_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
1506_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
1506_20241021_20241115_Su,0,0,0,0,0,0,1,20241021,20241115
1506_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
1506_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
1603_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1603_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1603_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1603_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1603_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1701_20240917_20241113_Ke,0,0,1,0,0,0,0,20240917,20241113
1701_20240917_20241113_Ma,1,0,0,0,0,0,0,20240917,20241113
1701_20240917_20241113_Pe,0,0,0,0,1,0,0,20240917,20241113
1701_20240917_20241113_Ti,0,1,0,0,0,0,0,20240917,20241113
1701_20240917_20241113_To,0,0,0,1,0,0,0,20240917,20241113
1701_20241114_20241115_Ke,0,0,1,0,0,0,0,20241114,20241115
1701_20241114_20241115_Ma,1,0,0,0,0,0,0,20241114,20241115
1701_20241114_20241115_Pe,0,0,0,0,1,0,0,20241114,20241115
1701_20241114_20241115_Ti,0,1,0,0,0,0,0,20241114,20241115
1701_20241114_20241115_To,0,0,0,1,0,0,0,20241114,20241115
1702_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1702_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1702_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1702_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1702_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1704_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1704_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1704_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1704_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1704_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1802_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1802_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1802_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1802_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1802_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1805_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1805_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1805_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1805_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1805_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1812_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1812_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1812_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1812_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1812_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1813_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1813_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1813_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1813_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1813_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1814_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1814_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1814_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1814_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1814_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1815_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1815_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1815_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1815_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1815_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1816_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1816_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1816_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1816_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1816_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1817_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1817_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1817_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1817_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1817_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1818_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1818_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1818_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1818_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1818_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1831_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
1831_20240917_20241013_La,0,0,0,0,0,1,0,20240917,20241013
1831_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
1831_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
1831_20240917_20241013_Su,0,0,0,0,0,0,1,20240917,20241013
1831_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
1831_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
1831_20241014_20241015_Ke,0,0,1,0,0,0,0,20241014,20241015
1831_20241014_20241015_La,0,0,0,0,0,1,0,20241014,20241015
1831_20241014_20241015_Ma,1,0,0,0,0,0,0,20241014,20241015
1831_20241014_20241015_Pe,0,0,0,0,1,0,0,20241014,20241015
1831_20241014_20241015_Su,0,0,0,0,0,0,1,20241014,20241015
1831_20241014_20241015_Ti,0,1,0,0,0,0,0,20241014,20241015
1831_20241014_20241015_To,0,0,0,1,0,0,0,20241014,20241015
1831_20241016_20241020_Ke,0,0,1,0,0,0,0,20241016,20241020
1831_20241016_20241020_La,0,0,0,0,0,1,0,20241016,20241020
1831_20241016_20241020_Ma,1,0,0,0,0,0,0,20241016,20241020
1831_20241016_20241020_Pe,0,0,0,0,1,0,0,20241016,20241020
1831_20241016_20241020_Su,0,0,0,0,0,0,1,20241016,20241020
1831_20241016_20241020_Ti,0,1,0,0,0,0,0,20241016,20241020
1831_20241016_20241020_To,0,0,0,1,0,0,0,20241016,20241020
1831_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
1831_20241021_20241115_La,0,0,0,0,0,1,0,20241021,20241115
1831_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
1831_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
1831_20241021_20241115_Su,0,0,0,0,0,0,1,20241021,20241115
1831_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
1831_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
1831 3_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
1831 3_20240917_20241013_La,0,0,0,0,0,1,0,20240917,20241013
1831 3_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
1831 3_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
1831 3_20240917_20241013_Su,0,0,0,0,0,0,1,20240917,20241013
1831 3_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
1831 3_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
1831 3_20241014_20241015_Ke,0,0,1,0,0,0,0,20241014,20241015
1831 3_20241014_20241015_La,0,0,0,0,0,1,0,20241014,20241015
1831 3_20241014_20241015_Ma,1,0,0,0,0,0,0,20241014,20241015
1831 3_20241014_20241015_Pe,0,0,0,0,1,0,0,20241014,20241015
1831 3_20241014_20241015_Su,0,0,0,0,0,0,1,20241014,20241015
1831 3_20241014_20241015_Ti,0,1,0,0,0,0,0,20241014,20241015
1831 3_20241014_20241015_To,0,0,0,1,0,0,0,20241014,20241015
1831 3_20241016_20241020_Ke,0,0,1,0,0,0,0,20241016,20241020
1831 3_20241016_20241020_La,0,0,0,0,0,1,0,20241016,20241020
1831 3_20241016_20241020_Ma,1,0,0,0,0,0,0,20241016,20241020
1831 3_20241016_20241020_Pe,0,0,0,0,1,0,0,20241016,20241020
1831 3_20241016_20241020_Su,0,0,0,0,0,0,1,20241016,20241020
1831 3_20241016_20241020_Ti,0,1,0,0,0,0,0,20241016,20241020
1831 3_20241016_20241020_To,0,0,0,1,0,0,0,20241016,20241020
1831 3_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
1831 3_20241021_20241115_La,0,0,0,0,0,1,0,20241021,20241115
1831 3_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
1831 3_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
1831 3_20241021_20241115_Su,0,0,0,0,0,0,1,20241021,20241115
1831 3_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
1831 3_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
1831K_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
1831K_20240917_20241013_La,0,0,0,0,0,1,0,20240917,20241013
1831K_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
1831K_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
1831K_20240917_20241013_Su,0,0,0,0,0,0,1,20240917,20241013
1831K_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
1831K_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
1831K_20241014_20241015_Ke,0,0,1,0,0,0,0,20241014,20241015
1831K_20241014_20241015_La,0,0,0,0,0,1,0,20241014,20241015
1831K_20241014_20241015_Ma,1,0,0,0,0,0,0,20241014,20241015
1831K_20241014_20241015_Pe,0,0,0,0,1,0,0,20241014,20241015
1831K_20241014_20241015_Su,0,0,0,0,0,0,1,20241014,20241015
1831K_20241014_20241015_Ti,0,1,0,0,0,0,0,20241014,20241015
1831K_20241014_20241015_To,0,0,0,1,0,0,0,20241014,20241015
1831K_20241016_20241020_Ke,0,0,1,0,0,0,0,20241016,20241020
1831K_20241016_20241020_La,0,0,0,0,0,1,0,20241016,20241020
1831K_20241016_20241020_Ma,1,0,0,0,0,0,0,20241016,20241020
1831K_20241016_20241020_Pe,0,0,0,0,1,0,0,20241016,20241020
1831K_20241016_20241020_Su,0,0,0,0,0,0,1,20241016,20241020
1831K_20241016_20241020_Ti,0,1,0,0,0,0,0,20241016,20241020
1831K_20241016_20241020_To,0,0,0,1,0,0,0,20241016,20241020
1831K_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
1831K_20241021_20241115_La,0,0,0,0,0,1,0,20241021,20241115
1831K_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
1831K_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
1831K_20241021_20241115_Su,0,0,0,0,0,0,1,20241021,20241115
1831K_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
1831K_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
1839_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
1839_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
1839_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
1839_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
1839_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
1839_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
1839_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
1839_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
1839_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
1839_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
1839K_20240917_20241013_Ke,0,0,1,0,0,0,0,20240917,20241013
1839K_20240917_20241013_Ma,1,0,0,0,0,0,0,20240917,20241013
1839K_20240917_20241013_Pe,0,0,0,0,1,0,0,20240917,20241013
1839K_20240917_20241013_Ti,0,1,0,0,0,0,0,20240917,20241013
1839K_20240917_20241013_To,0,0,0,1,0,0,0,20240917,20241013
1839K_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
1839K_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
1839K_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
1839K_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
1839K_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
2015_20240917_20240919_Ke,0,0,1,0,0,0,0,20240917,20240919
2015_20240917_20240919_La,0,0,0,0,0,1,0,20240917,20240919
2015_20240917_20240919_Ma,1,0,0,0,0,0,0,20240917,20240919
2015_20240917_20240919_Pe,0,0,0,0,1,0,0,20240917,20240919
2015_20240917_20240919_Su,0,0,0,0,0,0,1,20240917,20240919
2015_20240917_20240919_Ti,0,1,0,0,0,0,0,20240917,20240919
2015_20240917_20240919_To,0,0,0,1,0,0,0,20240917,20240919
2015_20240920_20240930_Ke,0,0,1,0,0,0,0,20240920,20240930
2015_20240920_20240930_La,0,0,0,0,0,1,0,20240920,20240930
2015_20240920_20240930_Ma,1,0,0,0,0,0,0,20240920,20240930
2015_20240920_20240930_Pe,0,0,0,0,1,0,0,20240920,20240930
2015_20240920_20240930_Su,0,0,0,0,0,0,1,20240920,20240930
2015_20240920_20240930_Ti,0,1,0,0,0,0,0,20240920,20240930
2015_20240920_20240930_To,0,0,0,1,0,0,0,20240920,20240930
2015_20241001_20241115_Ke,0,0,1,0,0,0,0,20241001,20241115
2015_20241001_20241115_La,0,0,0,0,0,1,0,20241001,20241115
2015_20241001_20241115_Ma,1,0,0,0,0,0,0,20241001,20241115
2015_20241001_20241115_Pe,0,0,0,0,1,0,0,20241001,20241115
2015_20241001_20241115_Su,0,0,0,0,0,0,1,20241001,20241115
2015_20241001_20241115_Ti,0,1,0,0,0,0,0,20241001,20241115
2015_20241001_20241115_To,0,0,0,1,0,0,0,20241001,20241115
2015 3_20240917_20240919_Ke,0,0,1,0,0,0,0,20240917,20240919
2015 3_20240917_20240919_La,0,0,0,0,0,1,0,20240917,20240919
2015 3_20240917_20240919_Ma,1,0,0,0,0,0,0,20240917,20240919
2015 3_20240917_20240919_Pe,0,0,0,0,1,0,0,20240917,20240919
2015 3_20240917_20240919_Su,0,0,0,0,0,0,1,20240917,20240919
2015 3_20240917_20240919_Ti,0,1,0,0,0,0,0,20240917,20240919
2015 3_20240917_20240919_To,0,0,0,1,0,0,0,20240917,20240919
2015 3_20240920_20240930_Ke,0,0,1,0,0,0,0,20240920,20240930
2015 3_20240920_20240930_La,0,0,0,0,0,1,0,20240920,20240930
2015 3_20240920_20240930_Ma,1,0,0,0,0,0,0,20240920,20240930
2015 3_20240920_20240930_Pe,0,0,0,0,1,0,0,20240920,20240930
2015 3_20240920_20240930_Su,0,0,0,0,0,0,1,20240920,20240930
2015 3_20240920_20240930_Ti,0,1,0,0,0,0,0,20240920,20240930
2015 3_20240920_20240930_To,0,0,0,1,0,0,0,20240920,20240930
2015 3_20241001_20241115_Ke,0,0,1,0,0,0,0,20241001,20241115
2015 3_20241001_20241115_La,0,0,0,0,0,1,0,20241001,20241115
2015 3_20241001_20241115_Ma,1,0,0,0,0,0,0,20241001,20241115
2015 3_20241001_20241115_Pe,0,0,0,0,1,0,0,20241001,20241115
2015 3_20241001_20241115_Su,0,0,0,0,0,0,1,20241001,20241115
2015 3_20241001_20241115_Ti,0,1,0,0,0,0,0,20241001,20241115
2015 3_20241001_20241115_To,0,0,0,1,0,0,0,20241001,20241115
2015 7_20240920_20240930_Ke,0,0,1,0,0,0,0,20240920,20240930
2015 7_20240920_20240930_La,0,0,0,0,0,1,0,20240920,20240930
2015 7_20240920_20240930_Ma,1,0,0,0,0,0,0,20240920,20240930
2015 7_20240920_20240930_Su,0,0,0,0,0,0,1,20240920,20240930
2015 7_20240920_20240930_Ti,0,1,0,0,0,0,0,20240920,20240930
2015 7_20240920_20240930_To,0,0,0,1,0,0,0,20240920,20240930
2015 8_20240917_20240919_Ke,0,0,1,0,0,0,0,20240917,20240919
2015 8_20240917_20240919_La,0,0,0,0,0,1,0,20240917,20240919
2015 8_20240917_20240919_Ma,1,0,0,0,0,0,0,20240917,20240919
2015 8_20240917_20240919_Su,0,0,0,0,0,0,1,20240917,20240919
2015 8_20240917_20240919_Ti,0,1,0,0,0,0,0,20240917,20240919
2015 8_20240917_20240919_To,0,0,0,1,0,0,0,20240917,20240919
2015 9_20240917_20240919_Ke,0,0,1,0,0,0,0,20240917,20240919
2015 9_20240917_20240919_La,0,0,0,0,0,1,0,20240917,20240919
2015 9_20240917_20240919_Ma,1,0,0,0,0,0,0,20240917,20240919
2015 9_20240917_20240919_Su,0,0,0,0,0,0,1,20240917,20240919
2015 9_20240917_20240919_Ti,0,1,0,0,0,0,0,20240917,20240919
2015 9_20240917_20240919_To,0,0,0,1,0,0,0,20240917,20240919
2015X3_20240917_20240919_Ke,0,0,1,0,0,0,0,20240917,20240919
2015X3_20240917_20240919_La,0,0,0,0,0,1,0,20240917,20240919
2015X3_20240917_20240919_Ma,1,0,0,0,0,0,0,20240917,20240919
2015X3_20240917_20240919_Su,0,0,0,0,0,0,1,20240917,20240919
2015X3_20240917_20240919_Ti,0,1,0,0,0,0,0,20240917,20240919
2015X3_20240917_20240919_To,0,0,0,1,0,0,0,20240917,20240919
2015X4_20240921_20240930_Ke,0,0,1,0,0,0,0,20240921,20240930
2015X4_20240921_20240930_La,0,0,0,0,0,1,0,20240921,20240930
2015X4_20240921_20240930_Ma,1,0,0,0,0,0,0,20240921,20240930
2015X4_20240921_20240930_Su,0,0,0,0,0,0,1,20240921,20240930
2015X4_20240921_20240930_Ti,0,1,0,0,0,0,0,20240921,20240930
2015X4_20240921_20240930_To,0,0,0,1,0,0,0,20240921,20240930
2105_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
2105_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
2105_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
2105_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
2105_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
2105_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
2105_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
2108N_20240917_20241027_Ke,0,0,1,0,0,0,0,20240917,20241027
2108N_20240917_20241027_La,0,0,0,0,0,1,0,20240917,20241027
2108N_20240917_20241027_Ma,1,0,0,0,0,0,0,20240917,20241027
2108N_20240917_20241027_Pe,0,0,0,0,1,0,0,20240917,20241027
2108N_20240917_20241027_Su,0,0,0,0,0,0,1,20240917,20241027
2108N_20240917_20241027_Ti,0,1,0,0,0,0,0,20240917,20241027
2108N_20240917_20241027_To,0,0,0,1,0,0,0,20240917,20241027
2108N_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
2108N_20241028_20241115_La,0,0,0,0,0,1,0,20241028,20241115
2108N_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
2108N_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
2108N_20241028_20241115_Su,0,0,0,0,0,0,1,20241028,20241115
2108N_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
2108N_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
2111_20240917_20241027_Ke,0,0,1,0,0,0,0,20240917,20241027
2111_20240917_20241027_La,0,0,0,0,0,1,0,20240917,20241027
2111_20240917_20241027_Ma,1,0,0,0,0,0,0,20240917,20241027
2111_20240917_20241027_Pe,0,0,0,0,1,0,0,20240917,20241027
2111_20240917_20241027_Su,0,0,0,0,0,0,1,20240917,20241027
2111_20240917_20241027_Ti,0,1,0,0,0,0,0,20240917,20241027
2111_20240917_20241027_To,0,0,0,1,0,0,0,20240917,20241027
2111_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
2111_20241028_20241115_La,0,0,0,0,0,1,0,20241028,20241115
2111_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
2111_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
2111_20241028_20241115_Su,0,0,0,0,0,0,1,20241028,20241115
2111_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
2111_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
2112N_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
2112N_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
2112N_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
2112N_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
2112N_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
2112N_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
2112N_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
2113_20240917_20241027_Ke,0,0,1,0,0,0,0,20240917,20241027
2113_20240917_20241027_La,0,0,0,0,0,1,0,20240917,20241027
2113_20240917_20241027_Ma,1,0,0,0,0,0,0,20240917,20241027
2113_20240917_20241027_Pe,0,0,0,0,1,0,0,20240917,20241027
2113_20240917_20241027_Su,0,0,0,0,0,0,1,20240917,20241027
2113_20240917_20241027_Ti,0,1,0,0,0,0,0,20240917,20241027
2113_20240917_20241027_To,0,0,0,1,0,0,0,20240917,20241027
2113_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
2113_20241028_20241115_La,0,0,0,0,0,1,0,20241028,20241115
2113_20241028_20241115_Ma,1,0,0,0,0,0,0,20241028,20241115
2113_20241028_20241115_Pe,0,0,0,0,1,0,0,20241028,20241115
2113_20241028_20241115_Su,0,0,0,0,0,0,1,20241028,20241115
2113_20241028_20241115_Ti,0,1,0,0,0,0,0,20241028,20241115
2113_20241028_20241115_To,0,0,0,1,0,0,0,20241028,20241115
2113N_20240917_20241027_Ke,0,0,1,0,0,0,0,20240917,20241027
2113N_20240917_20241027_La,0,0,0,0,0,1,0,20240917,20241027
2113N_20240917_20241027_Ma,1,0,0,0,0,0,0,20240917,20241027
2113N_20240917_20241027_Pe,0,0,0,0,1,0,0,20240917,20241027
2113N_20240917_20241027_Su,0,0,0,0,0,0,1,20240917,20241027
2113N_20240917_20241027_Ti,0,1,0,0,0,0,0,20240917,20241027
2113N_20240917_20241027_To,0,0,0,1,0,0,0,20240917,20241027
2113N_20241028_20241115_Ke,0,0,1,0,0,0,0,20241028,20241115
