price,adresse,area,city,country,price_per_sqm
1577991.64,"Tostrups gate 24, Oslo",140.0,Oslo,Norway,11271.368857142856
1013831.6399999999,"Tyslevveien 71, Oslo",214.0,Oslo,Norway,4737.531028037382
429723.768,"Åsengata 6B, Oslo",52.0,Oslo,Norway,8263.918615384615
432690.768,"Bøgata 29, Oslo",51.0,Oslo,Norway,8484.132705882352
631004.188,"Thomas Heftyes gate 46C, Oslo",65.0,Oslo,Norway,9707.756738461538
319485.614,"Lindebergveien 53A, Oslo",46.0,Oslo,Norway,6945.339434782609
386216.54,"Erling Skjalgssons gate 34A, Oslo",35.0,Oslo,Norway,11034.758285714284
696591.3999999999,"Neuberggata 6C, Oslo",80.0,Oslo,Norway,8707.392499999998
1491518.64,"Vesteråsveien 20C, Oslo",285.0,Oslo,Norway,5233.398736842105
469077.54,"Waldemars hage 1, Oslo",49.0,Oslo,Norway,9573.011020408163
397588.664,"Smedgata 34, Oslo",41.0,Oslo,Norway,9697.284487804878
396566.63999999996,"Arups gate 11A, Oslo",49.0,Oslo,Norway,8093.196734693876
471698.47599999997,"Kyrre Grepps gate 6, Oslo",66.0,Oslo,Norway,7146.9466060606055
450985.46199999994,"Dælenenggata 40B, Oslo",56.0,Oslo,Norway,8053.3118214285705
313282.778,"Stallerudveien 119, Oslo",57.0,Oslo,Norway,5496.189087719298
630379.1399999999,"Munkerudkleiva 5A, Oslo",125.0,Oslo,Norway,5043.033119999999
343012.97799999994,"Uranienborgveien 29, Oslo",22.0,Oslo,Norway,15591.498999999998
369795.61399999994,"Traktorveien 6, Oslo",53.0,Oslo,Norway,6977.275735849055
484944.54,"Brochmanns gate 7, Oslo",53.0,Oslo,Norway,9149.896981132075
367961.40599999996,"Nordtvetveien 10, Oslo",66.0,Oslo,Norway,5575.172818181818
343729.186,"Christian Krohgs gate 43C, Oslo",41.0,Oslo,Norway,8383.638682926829
837531.6399999999,"Eugenies gate 22B, Oslo",75.0,Oslo,Norway,11167.088533333332
1985137.9999999998,"Bergslia 37A+B+C, Oslo",310.0,Oslo,Norway,6403.670967741935
513439.00599999994,"Hovseterveien 42B, Oslo",83.0,Oslo,Norway,6186.012120481927
600392.4879999999,"Smedgata 41B, Oslo",70.0,Oslo,Norway,8577.035542857142
710352.862,"Årvollveien 15, Oslo",74.0,Oslo,Norway,9599.363
1666972.4,"Sørkedalsveien 55 - snr. 1, Oslo",212.0,Oslo,Norway,7863.0773584905655
1582378.4999999998,"Arilds vei 26B, Oslo",302.0,Oslo,Norway,5239.663907284767
1754291.64,"Trelastgata 21, Oslo",97.0,Oslo,Norway,18085.480824742266
1755122.4,"Sørkedalsveien 55 - Snr. 2, Oslo",245.0,Oslo,Norway,7163.764897959183
403012.512,"Lindebergåsen 18B, Oslo",100.0,Oslo,Norway,4030.1251199999997
295409.13999999996,"Krumgata 4A, Oslo",19.0,Oslo,Norway,15547.849473684208
83899.45,"Hansteens gate 16, Oslo",1.0,Oslo,Norway,83899.45
599691.76,"Kongsvingergata 7A, Oslo",65.0,Oslo,Norway,9226.027076923077
343871.0,"Blakkens vei 99, Oslo",75.0,Oslo,Norway,4584.946666666667
609998.0,"Haugerudhagan 60B, Oslo",147.0,Oslo,Norway,4149.646258503401
1896226.0399999998,"Grimelundsveien 2D, Oslo",142.0,Oslo,Norway,13353.704507042252
1321475.14,"Stasjonsveien 3, Oslo",199.0,Oslo,Norway,6640.578592964824
333525.544,"Schønings gate 34, Oslo",28.0,Oslo,Norway,11911.626571428571
376527.006,"Høybråtenveien 21B, Oslo",104.0,Oslo,Norway,3620.451980769231
486587.99999999994,"Nyjordstubben 146, Oslo",116.0,Oslo,Norway,4194.724137931034
599475.8999999999,"Furulundtoppen 20C, Oslo",72.0,Oslo,Norway,8326.054166666665
508173.99999999994,"Grensesvingen 7, Oslo",44.0,Oslo,Norway,11549.40909090909
327136.34599999996,"Parkveien 64, Oslo",27.0,Oslo,Norway,12116.160962962962
1050098.7,"Lille Frogner allé 1, Oslo",104.0,Oslo,Norway,10097.102884615384
1862003.2,"Dalsveien 45 A, Oslo",209.0,Oslo,Norway,8909.106220095693
572815.8999999999,"Hans Nordahls gate 96A, Oslo",68.0,Oslo,Norway,8423.763235294116
512711.53199999995,"Kurveien 44, Oslo",68.0,Oslo,Norway,7539.875470588235
363045.56,"Flyveien 13, Oslo",56.0,Oslo,Norway,6482.956428571429
766401.0399999999,"Magnus' gate 1A, Oslo",95.0,Oslo,Norway,8067.379368421051
614018.8439999999,"Etterstadsletta 62, Oslo",100.0,Oslo,Norway,6140.188439999999
360059.468,"Sletteløkka 23B, Oslo",64.0,Oslo,Norway,5625.9291875
926576.0399999999,"Carl Lundgrens vei 28, Oslo",79.0,Oslo,Norway,11728.81063291139
504260.13999999996,"Høyblokka A-0702 NY, Oslo",43.0,Oslo,Norway,11726.98
445733.61399999994,"St. Jørgens vei 3, Oslo",66.0,Oslo,Norway,6753.539606060605
1666141.64,"Middelthuns gate 17G, Oslo",112.0,Oslo,Norway,14876.264642857142
1406078.5,"Lersolveien 7B, Oslo",131.0,Oslo,Norway,10733.423664122138
528955.8999999999,"Sandakerveien 52 A, Oslo",47.0,Oslo,Norway,11254.380851063828
1167312.4,"Drammensveien 61A, Oslo",127.0,Oslo,Norway,9191.43622047244
1763085.9999999998,"Tyslevveien 46C, Oslo",270.0,Oslo,Norway,6529.948148148147
1110796.64,"Gullhaug Torg 2C, Oslo",84.0,Oslo,Norway,13223.769523809522
2468309.736,"Grottenveien 2 B, Oslo",280.0,Oslo,Norway,8815.391914285714
1140635.2,"Sørengkaia 1, Oslo",87.0,Oslo,Norway,13110.749425287357
332185.40599999996,"Erlends vei 17, Oslo",44.0,Oslo,Norway,7549.668318181817
429967.40599999996,"Selma Ellefsens vei 3E, Oslo",42.0,Oslo,Norway,10237.31919047619
701831.4659999999,"Visningssenter i Frysjaveien 44 - Ager Borettslag - Salgstrinn 2 - Oppgang D/E/F, Oslo",82.0,Oslo,Norway,8558.920317073169
950377.3999999999,"Drammensveien 119, Oslo",112.0,Oslo,Norway,8485.512499999999
513448.37999999995,"Johannes Bruns gate 13B, Oslo",47.0,Oslo,Norway,10924.433617021275
879163.6379999999,"Hegdehaugsveien 6A, Oslo",91.0,Oslo,Norway,9661.138879120877
660350.1399999999,"Sandakerveien 72B, Oslo",60.0,Oslo,Norway,11005.835666666664
2080443.802,"Camilla Colletts vei 12 A, Oslo",149.0,Oslo,Norway,13962.710080536912
441697.806,"Nils Huus' gate 23, Oslo",55.0,Oslo,Norway,8030.8692
385643.006,"Mellombølgen 10, Oslo",61.0,Oslo,Norway,6322.016491803279
1667797.9999999998,"Bygdøy terrasse 23B, Oslo",238.0,Oslo,Norway,7007.554621848739
649024.7999999999,"Sinsenveien 51-53, Oslo",74.0,Oslo,Norway,8770.605405405404
718856.7999999999,"Sinsenveien 51, Oslo",84.0,Oslo,Norway,8557.819047619047
255085.63199999998,"KINGOS GATE 3, Oslo",65.0,Oslo,Norway,3924.394338461538
745491.86,"Skedsmogata 25B, Oslo",90.0,Oslo,Norway,8283.242888888888
644055.634,"Rektorhaugen 19, Oslo",89.0,Oslo,Norway,7236.5801573033705
705857.0399999999,"Sandakerveien 74 B, Oslo",84.0,Oslo,Norway,8403.06
1124966.0,"Rosendalsveien 13 A-C, Oslo",150.0,Oslo,Norway,7499.7733333333335
2020649.7219999998,"Skovveien 7, Oslo",133.0,Oslo,Norway,15192.855052631578
1024104.4259999999,"Bøgata 19C, Oslo",117.0,Oslo,Norway,8753.02928205128
472276.56799999997,"Waldemar Thranes gate 47D, Oslo",63.0,Oslo,Norway,7496.45346031746
391723.98,"Sinsenveien 51 A, Oslo",38.0,Oslo,Norway,10308.525789473684
2372172.4,"Noreveien 19A, Oslo",388.0,Oslo,Norway,6113.846391752577
589891.2,"Parkveien 77, Oslo",50.0,Oslo,Norway,11797.823999999999
1464149.9999999998,"Ullernkammen 8, Oslo",153.0,Oslo,Norway,9569.607843137253
609090.7,"Sørengkaia 1, Oslo",41.0,Oslo,Norway,14855.870731707317
458848.18399999995,"Bøkkerveien 36, Oslo",58.0,Oslo,Norway,7911.175586206896
403855.99999999994,"Gladengveien 7B, Oslo",40.0,Oslo,Norway,10096.399999999998
1060572.64,"Sagadammen 26, Oslo",135.0,Oslo,Norway,7856.093629629629
845465.1399999999,"Ekebergveien 239F, Oslo",81.0,Oslo,Norway,10437.8412345679
2049327.454,"Vestre Holmenfaret 19, Oslo",258.0,Oslo,Norway,7943.129666666667
428439.87399999995,"Tjernlia 44, Oslo",82.0,Oslo,Norway,5224.876512195121
546636.64,"Toftes gate 11D, Oslo",59.0,Oslo,Norway,9265.02779661017
731730.9999999999,"Munkerudåsen 26H, Oslo",86.0,Oslo,Norway,8508.499999999998
773832.9879999999,"Camilla Colletts vei 11A snr 25, Oslo",90.0,Oslo,Norway,8598.14431111111
644947.11,"Arnljot Gellines vei 37 A, Oslo",81.0,Oslo,Norway,7962.3099999999995
687162.446,"Akersveien 24A, Oslo",73.0,Oslo,Norway,9413.184191780821
1543626.0399999998,"Sinsenveien 45A, Oslo",112.0,Oslo,Norway,13782.375357142855
2029706.64,"Thomles gate 6A, Oslo",190.0,Oslo,Norway,10682.666526315788
616023.1599999999,"Bertrand Narvesens vei 43, Oslo",62.0,Oslo,Norway,9935.857419354837
423557.56799999997,"Silurveien 25, Oslo",58.0,Oslo,Norway,7302.716689655172
342617.80799999996,"Tollbugata 13, Oslo",19.0,Oslo,Norway,18032.516210526315
502561.63999999996,"Schønings gate 3B, Oslo",59.0,Oslo,Norway,8517.993898305083
485105.70399999997,"Knud Graahs gate 3, Oslo",55.0,Oslo,Norway,8820.103709090909
749566.5399999999,"Rasmus Winderens vei 30, Oslo",73.0,Oslo,Norway,10268.034794520547
1290741.3199999998,"Vækerøveien 203A, Oslo",103.0,Oslo,Norway,12531.469126213591
415399.006,"Sigrid Undsets vei 3, Oslo",75.0,Oslo,Norway,5538.653413333333
378334.63999999996,"Jordstjerneveien 29B, Oslo",81.0,Oslo,Norway,4670.798024691358
848218.3439999999,"Gladengveien 8, D206 - Transport, Oslo",84.0,Oslo,Norway,10097.837428571427
3728851.6399999997,"Gyldenløves gate 38 B, Oslo",164.0,Oslo,Norway,22736.900243902437
715335.1,"Østreheimsveien 17, Oslo",81.0,Oslo,Norway,8831.297530864198
1888884.1339999998,"Vestre Holmenfaret 27, Oslo",234.0,Oslo,Norway,8072.154418803419
557004.5419999999,"Tøyengata 17A, Oslo",80.0,Oslo,Norway,6962.556774999999
693902.9539999999,"Tjuvholmen allé 4, Oslo",65.0,Oslo,Norway,10675.43006153846
339725.62799999997,"Calmeyers gate 4, Oslo",62.0,Oslo,Norway,5479.445612903225
1100906.64,"Operagata 27, Oslo",36.0,Oslo,Norway,30580.739999999998
331348.54,"Betzy Kjeldsbergs vei 15 b, Oslo",80.0,Oslo,Norway,4141.85675
342156.07399999996,"Christian Michelsens gate 1B, Oslo",36.0,Oslo,Norway,9504.335388888889
945034.7359999999,"Neuberggata 5A, Oslo",39.0,Oslo,Norway,24231.659897435897
2622548.5,"Bekkelagsterrassen 3, Oslo",102.0,Oslo,Norway,25711.25980392157
838710.7,"Malerhaugveien 28A, Oslo",294.0,Oslo,Norway,2852.7574829931973
439975.13999999996,"Grønvoll allé 64, Oslo",95.0,Oslo,Norway,4631.317263157895
511376.63999999996,"Sørengkaia 62, Oslo",49.0,Oslo,Norway,10436.257959183673
386359.3,"Mortensrudveien 12F, Oslo",48.0,Oslo,Norway,8049.152083333333
421099.43,"Breigata 18, Oslo",84.0,Oslo,Norway,5013.088452380953
1630878.2,"Lyngåsveien 5, Oslo",49.0,Oslo,Norway,33283.22857142857
780472.36,"Skedsmogata 25, Oslo",413.0,Oslo,Norway,1889.7635835351089
635760.3319999999,"Munkegata 2 B, Oslo",84.0,Oslo,Norway,7568.57538095238
1186554.9,"Åsstubben 30, Oslo",95.0,Oslo,Norway,12490.051578947367
1427170.0,"Bekkefaret 12, Oslo",222.0,Oslo,Norway,6428.693693693694
1428781.64,"Vardeveien 43 A, Oslo",154.0,Oslo,Norway,9277.802857142857
507391.74399999995,"Bergensgata 8C, Oslo",148.0,Oslo,Norway,3428.322594594594
877178.4999999999,"Welhavens gate 20, Oslo",55.0,Oslo,Norway,15948.699999999997
878029.8999999999,"Bekkelagsveien 22, Oslo",137.0,Oslo,Norway,6408.977372262773
1855884.988,"Askeladdveien 22, Oslo",89.0,Oslo,Norway,20852.64031460674
2688681.6399999997,"Kristinelundveien 16 E, Oslo",183.0,Oslo,Norway,14692.249398907103
538149.3859999999,"Helgesens gate 10 B, Oslo",184.0,Oslo,Norway,2924.7249239130433
568270.7999999999,"Skolebakken 15A, Oslo",72.0,Oslo,Norway,7892.649999999999
1678479.372,"Munkedamsveien 100, Oslo",80.0,Oslo,Norway,20980.99215
506557.54399999994,"Inges gate 4C, Oslo",180.0,Oslo,Norway,2814.2085777777775
382978.63999999996,"Sverres gate 9, Oslo",68.0,Oslo,Norway,5632.038823529411
1128320.0,"Askeveien 3C, Oslo",35.0,Oslo,Norway,32237.714285714286
441751.04,"Ole Vigs gate 21B, Oslo",153.0,Oslo,Norway,2887.2616993464053
855953.7,"Banksjef Frølichs gate 2C, Oslo",57.0,Oslo,Norway,15016.731578947367
528568.8999999999,"Eilert Sundts gate 17a, Oslo",83.0,Oslo,Norway,6368.299999999999
375638.54,"Eiriks gate 14, Oslo",50.0,Oslo,Norway,7512.770799999999
245606.11,"DYNEKILGATA 19 D, Oslo",41.0,Oslo,Norway,5990.392926829268
918507.95,"Operagata 77A, Oslo",30.0,Oslo,Norway,30616.931666666664
501870.372,"Sinsenterrassen 27, Oslo",74.0,Oslo,Norway,6782.032054054053
1542221.66,"Skogfaret 23C, Oslo",64.0,Oslo,Norway,24097.2134375
1578822.4859999998,"Aslaug Vaas veg 1C, Oslo",163.0,Oslo,Norway,9686.027521472392
554618.1279999999,"Sørvangen 26A., Oslo",72.0,Oslo,Norway,7703.029555555554
1547277.5999999999,"Solskinnsveien 17 - Bolignr. C01, Oslo",155.0,Oslo,Norway,9982.436129032258
1274842.5,"Dagaliveien 2, Oslo",132.0,Oslo,Norway,9657.897727272728
1173219.912,"Huitfeldts gate 4A, Oslo",132.0,Oslo,Norway,8888.029636363637
706441.84,"Frognerveien 64, Oslo",77.0,Oslo,Norway,9174.56935064935
329399.006,"Ravnkollbakken 30, Oslo",87.0,Oslo,Norway,3786.195471264368
781406.32,"Sinsenveien 45A, Oslo",102.0,Oslo,Norway,7660.846274509803
1202747.152,"Frognerseterveien 49 - Bolignr. B5, Oslo",134.0,Oslo,Norway,8975.725014925372
1023444.548,"Nydalen allé 27, Oslo",78.0,Oslo,Norway,13121.083948717947
66219.14,"Mariboes gate 14, Oslo",21.0,Oslo,Norway,3153.292380952381
1080426.0839999998,"Erling Skjalgssons gate 23D, Oslo",106.0,Oslo,Norway,10192.698905660376
574398.816,"Brochmanns gate 14A, Oslo",65.0,Oslo,Norway,8836.904861538462
706113.75,"Marcus Thranes gate 4 K, Oslo",85.0,Oslo,Norway,8307.220588235294
681946.46,"Bestumveien 4 E, Oslo",122.0,Oslo,Norway,5589.725081967213
847211.7999999999,"Ensjøveien 4F, Oslo",98.0,Oslo,Norway,8645.018367346938
745489.1939999999,"Erling skjalgssons gate 23C, Oslo",70.0,Oslo,Norway,10649.845628571427
1463375.9999999998,"Dalsveien 31H, Oslo",229.0,Oslo,Norway,6390.288209606986
1163710.204,"Bogstadveien 58, Oslo",145.0,Oslo,Norway,8025.587613793103
705217.2,"Stålverkskroken 3, Oslo",83.0,Oslo,Norway,8496.592771084337
311659.614,"Turbinveien 5, Oslo",28.0,Oslo,Norway,11130.7005
491137.39999999997,"Helgesens gate 42F, Oslo",72.0,Oslo,Norway,6821.352777777777
431403.34799999994,"Hagegata 46A, Oslo",53.0,Oslo,Norway,8139.685811320754
2108273.746,"Dyna Brygge 3, Oslo",129.0,Oslo,Norway,16343.207333333332
1049277.4,"Dybwads gate 2, Oslo",115.0,Oslo,Norway,9124.151304347824
1309456.64,"Bredo Stabells vei 19A, Oslo",140.0,Oslo,Norway,9353.261714285714
502477.01599999995,"Bestumveien 2N, Oslo",86.0,Oslo,Norway,5842.755999999999
1455549.9999999998,"Bekkefaret 8A, Oslo",314.0,Oslo,Norway,4635.509554140127
321833.5,"Majorstuveien 34, Oslo",23.0,Oslo,Norway,13992.760869565218
1868886.64,"Rostockgata 56, Oslo",106.0,Oslo,Norway,17631.00603773585
402905.61399999994,"Kurveien 54, Oslo",54.0,Oslo,Norway,7461.215074074073
727838.6399999999,"Rathkes gate 1C, Oslo",87.0,Oslo,Norway,8365.961379310344
709659.1,"Prinsessealléen, Oslo",57.0,Oslo,Norway,12450.159649122807
370337.93,"Nordsetergrenda 15A, Oslo",45.0,Oslo,Norway,8229.731777777777
326614.41199999995,"Sars' gate 2A, Oslo",26.0,Oslo,Norway,12562.092769230767
2028784.1179999998,"Thomas Heftyes gate 33 A, Oslo",179.0,Oslo,Norway,11333.989486033519
2313400.0,"Konsul Schjelderups vei 1, Oslo",201.0,Oslo,Norway,11509.452736318408
343961.04199999996,"Trondheimsveien 5D, Oslo",36.0,Oslo,Norway,9554.473388888888
625941.5399999999,"Johan Castbergs vei 23, Oslo",75.0,Oslo,Norway,8345.8872
1579647.9999999998,"Binneveien 5 A, Oslo",321.0,Oslo,Norway,4921.021806853581
523387.39999999997,"Nordåssløyfa 6, Oslo",117.0,Oslo,Norway,4473.396581196581
859282.244,"Herslebs gate 19, Oslo",87.0,Oslo,Norway,9876.80740229885
1609695.5399999998,"Krags vei 4G, Oslo",191.0,Oslo,Norway,8427.725340314135
508273.67399999994,"Hans Nielsen Hauges gate 38, Oslo",55.0,Oslo,Norway,9241.339527272727
421581.546,"Nordstrandveien 89 b, Oslo",63.0,Oslo,Norway,6691.770571428571
651149.3439999999,"Parkveien 64 (snr. 183. H0633), Oslo",69.0,Oslo,Norway,9436.947014492753
704827.19,"Bjerregaards gate 29K, Oslo",97.0,Oslo,Norway,7266.259690721649
687656.0,"Åsdalsveien 54C, Oslo",100.0,Oslo,Norway,6876.56
947719.1399999999,"Mikael Hertzbergs vei 4, Oslo",42.0,Oslo,Norway,22564.741428571426
274048.45999999996,"Beverveien 8, Oslo",29.0,Oslo,Norway,9449.946896551723
877178.4999999999,"Nuggerudveien 14B, Oslo",236.0,Oslo,Norway,3716.858050847457
990140.7039999999,"Akebakkeskogen 66a, Oslo",110.0,Oslo,Norway,9001.279127272726
448097.066,"Turbinveien 7, Oslo",61.0,Oslo,Norway,7345.853540983607
410452.28599999996,"Osterhaus´gate 21B, Oslo",46.0,Oslo,Norway,8922.875782608695
662984.406,"Lørenvangen 32, Oslo",84.0,Oslo,Norway,7892.6714999999995
1402586.0399999998,"Ole Vigs gate 30, Oslo",123.0,Oslo,Norway,11403.138536585364
785472.3999999999,"Ole Vigs gate 8B, Oslo",80.0,Oslo,Norway,9818.404999999999
417485.62399999995,"Gjøvikgata 4A, Oslo",55.0,Oslo,Norway,7590.647709090908
2203836.0,"Gabels gate 14, Oslo",104.0,Oslo,Norway,21190.73076923077
584665.5819999999,"Kanonhallveien 46B, Oslo",214.0,Oslo,Norway,2732.0821588785043
661342.4079999999,"Elisenbergveien 4, Oslo",71.0,Oslo,Norway,9314.6818028169
483701.83999999997,"Sandstuveien 56D, Oslo",78.0,Oslo,Norway,6201.30564102564
426271.986,"Sarpsborggata 2, Oslo",53.0,Oslo,Norway,8042.867660377358
993195.94,"Sandstuveien 56A, Oslo",44.0,Oslo,Norway,22572.635
528917.2,"Frydenbergveien 54, Oslo",84.0,Oslo,Norway,6296.633333333333
566003.84,"Sandstuveien 56A, Oslo",60.0,Oslo,Norway,9433.397333333332
685794.1,"Sinsenveien 49, Oslo",68.0,Oslo,Norway,10085.207352941175
382585.534,"Trondheimsveien 174, Oslo",80.0,Oslo,Norway,4782.319175
2292006.6399999997,"Grottenveien 9, Oslo",40.0,Oslo,Norway,57300.16599999999
428580.99999999994,"Refstadveien 102, Oslo",380.0,Oslo,Norway,1127.844736842105
317082.344,"Tante Ulrikkes vei 48A, Oslo",45.0,Oslo,Norway,7046.27431111111
563429.0,"Refstadveien 102, Oslo",72.0,Oslo,Norway,7825.402777777777
380655.006,"Odvar Solbergs vei 218, Oslo",75.0,Oslo,Norway,5075.40008
1049071.0,"Lachmanns vei 80B, Oslo",89.0,Oslo,Norway,11787.314606741573
1766518.0879999998,"Børsteveien 29 (Leilighet 8003), Oslo",129.0,Oslo,Norway,13693.938666666665
646348.48,"Hollendergata 2F, Oslo",134.0,Oslo,Norway,4823.496119402985
987365.9999999999,"Liljeveien 9c, Oslo",75.0,Oslo,Norway,13164.88
687587.2,"Pilestredet 29A, Oslo",78.0,Oslo,Norway,8815.220512820511
1310790.5,"Lambertseterveien 11E, Oslo",193.0,Oslo,Norway,6791.660621761658
759493.176,"Fougstads gate 2, Oslo",71.0,Oslo,Norway,10697.086985915492
542268.2699999999,"Falsens gate 27C, Oslo",62.0,Oslo,Norway,8746.262419354836
1754291.64,"Rostockgata 56, Oslo",141.0,Oslo,Norway,12441.784680851064
706828.066,"Ingeniørveien 6, Oslo",90.0,Oslo,Norway,7853.6451777777775
448853.00599999994,"Turbinveien 15, Oslo",55.0,Oslo,Norway,8160.963745454545
925592.2,"Daas gate 7A, Oslo",122.0,Oslo,Norway,7586.82131147541
599508.1499999999,"Lunden 47B, Oslo",77.0,Oslo,Norway,7785.820129870129
409542.74999999994,"Lørenvangen 42, Oslo",42.0,Oslo,Norway,9751.017857142855
257995.61399999997,"Ammerudveien 60, Oslo",31.0,Oslo,Norway,8322.439161290322
675589.34,"Sinsenveien 45B, Oslo",81.0,Oslo,Norway,8340.60913580247
513103.94999999995,"Brandts gate 2 B, Oslo",55.0,Oslo,Norway,9329.162727272726
366570.442,"Kjølberggata 17B, Oslo",38.0,Oslo,Norway,9646.590578947367
1137221.0,"Elvefaret 41D, Oslo",196.0,Oslo,Norway,5802.147959183673
1273961.0,"Vidjeveien 4, Oslo",158.0,Oslo,Norway,8063.044303797468
2108548.0,"Krags vei 14C, Oslo",252.0,Oslo,Norway,8367.253968253968
451031.816,"Fredensborgveien 9C, Oslo",75.0,Oslo,Norway,6013.757546666667
309447.006,"Dr. Dedichens vei 76, Oslo",47.0,Oslo,Norway,6583.97885106383
1038295.2,"Venåsvegen 23, Oslo",123.0,Oslo,Norway,8441.424390243903
583550.85,"Trondheimsveien 199A, Oslo",80.0,Oslo,Norway,7294.385625
456249.00599999994,"Otto Sogns vei 4, Oslo",73.0,Oslo,Norway,6249.986383561643
729881.9999999999,"Linderngata 2, Oslo",75.0,Oslo,Norway,9731.759999999998
350806.38399999996,"Haraløkka 28, Oslo",64.0,Oslo,Norway,5481.349749999999
384357.04799999995,"Bergensgata 32 E, Oslo",42.0,Oslo,Norway,9151.358285714285
1896837.4999999998,"Heiasvingen 1D, Oslo",307.0,Oslo,Norway,6178.623778501628
1367262.4,"Valkyriegata 9, Oslo",121.0,Oslo,Norway,11299.689256198346
960941.6399999999,"Skovveien 3, Oslo",105.0,Oslo,Norway,9151.825142857142
1403090.0,"Gjøkbakken 1C, Oslo",193.0,Oslo,Norway,7269.896373056995
746049.4839999999,"Nedre Vaskegang 4B, Oslo",123.0,Oslo,Norway,6065.442959349593
423975.012,"Olaf Schous vei 20 - leil 304, Oslo",52.0,Oslo,Norway,8153.365615384615
363814.658,"Johan Castbergs vei 50, Oslo",63.0,Oslo,Norway,5774.835841269841
763813.644,"Majorstuveien 7, Oslo",75.0,Oslo,Norway,10184.181919999999
1083378.1199999999,"Ekebergveien 189 E-G, Oslo",138.0,Oslo,Norway,7850.566086956521
607568.5,"Sinsenveien 51 A_A201, Oslo",67.0,Oslo,Norway,9068.186567164179
1138136.0399999998,"Fridtjof Nansens vei 5B, Oslo",81.0,Oslo,Norway,14051.06222222222
354623.236,"Fagerborggata 50B, Oslo",43.0,Oslo,Norway,8247.052
416920.604,"Flintoes gate 2, Oslo",57.0,Oslo,Norway,7314.396561403509
404715.13999999996,"Smalgangen 30, Oslo",50.0,Oslo,Norway,8094.3027999999995
1543626.0399999998,"Geitmyrsveien 17C, Oslo",180.0,Oslo,Norway,8575.700222222222
419363.00399999996,"Bølerlia 23, Oslo",55.0,Oslo,Norway,7624.78189090909
1579647.9999999998,"Graahbakken 5A, Oslo",219.0,Oslo,Norway,7213.004566210045
781890.4999999999,"Meklenborgveien 24, Oslo",219.0,Oslo,Norway,3570.276255707762
681709.4439999999,"Stenbråtveien 148, Oslo",140.0,Oslo,Norway,4869.353171428571
1271006.0399999998,"Hareveien 25, Oslo",265.0,Oslo,Norway,4796.249207547169
365853.45999999996,"Åkebergveien 56A, Oslo",52.0,Oslo,Norway,7035.6434615384605
1544301.9999999998,"KILDALS VEI 11, Oslo",384.0,Oslo,Norway,4021.619791666666
1583229.9,"Frognerveien 1B, Oslo",156.0,Oslo,Norway,10148.909615384615
390815.046,"Hegdehaugsveien 3 B, Oslo",34.0,Oslo,Norway,11494.560176470588
988521.84,"Seilduksgata 31A, Oslo",95.0,Oslo,Norway,10405.493052631578
3350637.4,"Ryghs vei 3, Oslo",257.0,Oslo,Norway,13037.499610894942
1410506.64,"Bryggetorget 17, Oslo",97.0,Oslo,Norway,14541.305567010308
839893.7159999999,"Sorgenfrigata 34, Oslo",84.0,Oslo,Norway,9998.734714285712
1375383.2079999999,"Sørengkaia 33, Oslo",112.0,Oslo,Norway,12280.207214285712
766990.9999999999,"Bjørnheimveien 8C, Oslo",214.0,Oslo,Norway,3584.0700934579436
377713.20399999997,"Trygve Strømbergs vei 13B, Oslo",111.0,Oslo,Norway,3402.8216576576574
837442.2,"Hellerudveien 74E, Oslo",137.0,Oslo,Norway,6112.716788321168
300425.692,"Tjernlia 45, Oslo",44.0,Oslo,Norway,6827.8566363636355
385640.33999999997,"Mortensrudveien 18K, Oslo",84.0,Oslo,Norway,4590.956428571428
700878.5,"Snøggveien 2C, Oslo",254.0,Oslo,Norway,2759.3641732283463
784583.8479999999,"Waldemar Thranes gate 64B, Oslo",79.0,Oslo,Norway,9931.44111392405
1213718.0,"Jørnsløkkveien 2D, Oslo",155.0,Oslo,Norway,7830.438709677419
569673.288,"Motzfeldts gate 29B, Oslo",68.0,Oslo,Norway,8377.548352941176
634243.12,"Sinsenveien 51 A, Oslo",67.0,Oslo,Norway,9466.315223880598
445718.392,"Frysjatunet Borettslag - Salgstrinn 2, Oslo",44.0,Oslo,Norway,10129.963454545454
811086.6399999999,"Skedsmogata 25B, Oslo",83.0,Oslo,Norway,9772.128192771082
1234155.9,"Eckersbergs gate 53A, Oslo",118.0,Oslo,Norway,10458.948305084745
749844.406,"Kjelsåsveien 164H, Oslo",82.0,Oslo,Norway,9144.443975609756
520170.99999999994,"Bikuben 10 B, Oslo",148.0,Oslo,Norway,3514.6689189189187
526754.558,"Selvbyggerveien 143, Oslo",67.0,Oslo,Norway,7862.008328358208
617148.8999999999,"Kjelsåsveien 49L, Oslo",65.0,Oslo,Norway,9494.59846153846
419067.76599999995,"Etterstadsletta 4I, Oslo",50.0,Oslo,Norway,8381.355319999999
897276.7,"Odins gate 3E, Oslo",92.0,Oslo,Norway,9753.007608695652
426552.948,"Akersveien 24 B, Oslo",57.0,Oslo,Norway,7483.385052631578
2177835.6199999996,"Nils Collett Vogts vei 8J, Oslo",256.0,Oslo,Norway,8507.170390624999
428959.39999999997,"Sandakerveien 10 R, Oslo",49.0,Oslo,Norway,8754.273469387754
453546.198,"Knut Alvssons vei 9, Oslo",65.0,Oslo,Norway,6977.633815384615
275949.14599999995,"Colletts gate 10B, Oslo",53.0,Oslo,Norway,5206.587660377358
