price,address,area,city,country,price_per_sqm,lat_long
749360.9999999999,"Schultz' gate 23, Oslo",65.0,Oslo,Norway,11528.630769230767,"(59.928564, 10.723214)"
393176.52,"Stavangergata 25, Oslo",45.0,Oslo,Norway,8737.256,"(59.9432276, 10.7590568)"
355703.74,"Linderudsletta 3B, Oslo",70.0,Oslo,Norway,5081.482,"(59.944824, 10.839852)"
499332.77,"Sloreåsen 13A, Oslo",113.0,Oslo,Norway,4418.87407079646,"(59.843432, 10.796116)"
516632.1,"Stockfleths gate 38, Oslo",63.0,Oslo,Norway,8200.509523809524,"(59.934271, 10.751743)"
493695.9,"Sørkedalsveien 11B, Oslo",51.0,Oslo,Norway,9680.311764705884,"(nan, nan)"
476107.352,"Omsens gate 11B, Oslo",63.0,Oslo,Norway,7557.259555555554,"(nan, nan)"
322748.54,"Helga Vaneks vei 9, Oslo",43.0,Oslo,Norway,7505.78,"(59.847759, 10.832215)"
816292.6499999999,"Hans Nordahls gate 20, Oslo",90.0,Oslo,Norway,9069.918333333331,"(59.939649, 10.779653)"
1208419.5399999998,"Lillevannsveien 65H, Oslo",198.0,Oslo,Norway,6103.128989898989,"(59.97598, 10.64827)"
1106325.5,"Carl Kjelsens vei 56, Oslo",117.0,Oslo,Norway,9455.773504273504,"(59.959025, 10.756751)"
450463.7,"Røatoppen 16, Oslo",70.0,Oslo,Norway,6435.195714285714,"(59.954221, 10.635138)"
594024.532,"Landingsveien 3, Oslo",86.0,Oslo,Norway,6907.262,"(59.947768, 10.658489)"
331116.942,"Bølerskrenten 20, Oslo",55.0,Oslo,Norway,6020.308036363636,"(59.880345, 10.843028)"
476129.54,"Kjelsåsveien 101, Oslo",50.0,Oslo,Norway,9522.5908,"(59.958596, 10.787337)"
429331.006,"Starveien 14A, Oslo",113.0,Oslo,Norway,3799.3894336283183,"(59.944296, 10.936988)"
2072526.04,"Holgerslystveien 12A, Oslo",112.0,Oslo,Norway,18504.696785714284,"(59.92298, 10.652954)"
1945750.86,"Holgerslystveien 12A, Oslo",141.0,Oslo,Norway,13799.6514893617,"(59.92298, 10.652954)"
434350.826,"Tøyengata 37B, Oslo",61.0,Oslo,Norway,7120.505344262294,"(59.914583, 10.769677)"
1577991.64,"Tostrups gate 24, Oslo",140.0,Oslo,Norway,11271.368857142856,"(59.9178, 10.701963)"
1013831.64,"Tyslevveien 71, Oslo",214.0,Oslo,Norway,4737.531028037382,"(59.861905, 10.803505)"
429723.768,"Åsengata 6B, Oslo",52.0,Oslo,Norway,8263.918615384615,"(59.937702, 10.769584)"
432690.768,"Bøgata 29, Oslo",51.0,Oslo,Norway,8484.132705882352,"(59.914337, 10.781272)"
631004.188,"Thomas Heftyes gate 46C, Oslo",65.0,Oslo,Norway,9707.756738461538,"(59.919346, 10.702579)"
319485.614,"Lindebergveien 53A, Oslo",46.0,Oslo,Norway,6945.339434782609,"(59.932984, 10.879505)"
386216.54,"Erling Skjalgssons gate 34A, Oslo",35.0,Oslo,Norway,11034.758285714284,"(59.92168, 10.702716)"
696591.3999999999,"Neuberggata 6C, Oslo",80.0,Oslo,Norway,8707.392499999998,"(59.92537, 10.713873)"
1491518.64,"Vesteråsveien 20C, Oslo",285.0,Oslo,Norway,5233.398736842105,"(59.93567, 10.645589)"
469077.54,"Waldemars hage 1, Oslo",49.0,Oslo,Norway,9573.011020408165,"(59.926647, 10.752051)"
397588.664,"Smedgata 34, Oslo",41.0,Oslo,Norway,9697.284487804878,"(59.913693, 10.770363)"
396566.64,"Arups gate 11A, Oslo",49.0,Oslo,Norway,8093.196734693876,"(59.906756, 10.771669)"
471698.476,"Kyrre Grepps gate 6, Oslo",66.0,Oslo,Norway,7146.9466060606055,"(59.940532, 10.776233)"
450985.462,"Dælenenggata 40B, Oslo",56.0,Oslo,Norway,8053.31182142857,"(59.929241, 10.766288)"
313282.778,"Stallerudveien 119, Oslo",57.0,Oslo,Norway,5496.189087719298,"(59.876563, 10.844409)"
630379.1399999999,"Munkerudkleiva 5A, Oslo",125.0,Oslo,Norway,5043.033119999999,"(59.857859, 10.817571)"
343012.97799999994,"Uranienborgveien 29, Oslo",22.0,Oslo,Norway,15591.498999999998,"(59.923412, 10.72007)"
369795.614,"Traktorveien 6, Oslo",53.0,Oslo,Norway,6977.275735849055,"(59.899189, 10.80996)"
484944.54,"Brochmanns gate 7, Oslo",53.0,Oslo,Norway,9149.896981132077,"(59.940064, 10.764287)"
367961.406,"Nordtvetveien 10, Oslo",66.0,Oslo,Norway,5575.172818181818,"(59.950069, 10.876264)"
343729.186,"Christian Krohgs gate 43C, Oslo",41.0,Oslo,Norway,8383.638682926829,"(59.916436, 10.759383)"
837531.6399999999,"Eugenies gate 22B, Oslo",75.0,Oslo,Norway,11167.088533333332,"(59.928475, 10.737988)"
1985138.0,"Bergslia 37A+B+C, Oslo",310.0,Oslo,Norway,6403.670967741935,"(59.95082, 10.741545)"
513439.006,"Hovseterveien 42B, Oslo",83.0,Oslo,Norway,6186.012120481927,"(59.948557, 10.650758)"
600392.4879999999,"Smedgata 41B, Oslo",70.0,Oslo,Norway,8577.035542857142,"(59.913334, 10.770884)"
710352.862,"Årvollveien 15, Oslo",74.0,Oslo,Norway,9599.363,"(59.944834, 10.808617)"
1666972.4,"Sørkedalsveien 55 - snr. 1, Oslo",212.0,Oslo,Norway,7863.077358490565,"(48.6356512, 18.47585141778478)"
1582378.4999999998,"Arilds vei 26B, Oslo",302.0,Oslo,Norway,5239.663907284767,"(59.959477, 10.788656)"
1754291.64,"Trelastgata 21, Oslo",97.0,Oslo,Norway,18085.480824742262,"(59.908108, 10.7618)"
1755122.4,"Sørkedalsveien 55 - Snr. 2, Oslo",245.0,Oslo,Norway,7163.764897959183,"(48.636045800000005, 18.47647739616368)"
403012.512,"Lindebergåsen 18B, Oslo",100.0,Oslo,Norway,4030.12512,"(59.928878, 10.880901)"
295409.14,"Krumgata 4A, Oslo",19.0,Oslo,Norway,15547.849473684208,"(59.922398, 10.737157)"
83899.45,"Hansteens gate 16, Oslo",1.0,Oslo,Norway,83899.45,"(59.913266, 10.722657)"
599691.76,"Kongsvingergata 7A, Oslo",65.0,Oslo,Norway,9226.027076923076,"(59.9396207, 10.7552056)"
343871.0,"Blakkens vei 99, Oslo",75.0,Oslo,Norway,4584.946666666667,"(59.842445, 10.828028)"
609998.0,"Haugerudhagan 60B, Oslo",147.0,Oslo,Norway,4149.646258503401,"(59.923982, 10.853678)"
1896226.04,"Grimelundsveien 2D, Oslo",142.0,Oslo,Norway,13353.704507042252,"(59.94546, 10.691223)"
1321475.14,"Stasjonsveien 3, Oslo",199.0,Oslo,Norway,6640.578592964824,"(59.950745, 10.690671)"
333525.544,"Schønings gate 34, Oslo",28.0,Oslo,Norway,11911.626571428573,"(59.930503, 10.721117)"
376527.006,"Høybråtenveien 21B, Oslo",104.0,Oslo,Norway,3620.451980769231,"(59.944842, 10.905282)"
486588.0,"Nyjordstubben 146, Oslo",116.0,Oslo,Norway,4194.724137931034,"(59.827441, 10.84055)"
599475.8999999999,"Furulundtoppen 20C, Oslo",72.0,Oslo,Norway,8326.054166666665,"(59.923886, 10.645632)"
508174.0,"Grensesvingen 7, Oslo",44.0,Oslo,Norway,11549.40909090909,"(59.914092, 10.798645)"
327136.346,"Parkveien 64, Oslo",27.0,Oslo,Norway,12116.160962962962,"(59.914373, 10.721731)"
1050098.7,"Lille Frogner allé 1, Oslo",104.0,Oslo,Norway,10097.102884615384,"(59.9183313, 10.7120434)"
1862003.2,"Dalsveien 45 A, Oslo",209.0,Oslo,Norway,8909.106220095693,"(59.949034, 10.689626)"
572815.8999999999,"Hans Nordahls gate 96A, Oslo",68.0,Oslo,Norway,8423.763235294116,"(59.943615, 10.777968)"
512711.532,"Kurveien 44, Oslo",68.0,Oslo,Norway,7539.875470588235,"(59.961769, 10.791843)"
363045.56,"Flyveien 13, Oslo",56.0,Oslo,Norway,6482.956428571429,"(59.948568, 10.659872)"
766401.0399999999,"Magnus' gate 1A, Oslo",95.0,Oslo,Norway,8067.379368421051,"(59.910851, 10.773324)"
614018.8439999999,"Etterstadsletta 62, Oslo",100.0,Oslo,Norway,6140.188439999999,"(59.908081, 10.80406)"
360059.468,"Sletteløkka 23B, Oslo",64.0,Oslo,Norway,5625.9291875,"(59.946811, 10.848704)"
926576.04,"Carl Lundgrens vei 28, Oslo",79.0,Oslo,Norway,11728.81063291139,"(59.920901, 10.632541)"
504260.14,"Høyblokka A-0702 NY, Oslo",43.0,Oslo,Norway,11726.98,"(59.9661131, 10.6811115)"
445733.614,"St. Jørgens vei 3, Oslo",66.0,Oslo,Norway,6753.539606060605,"(59.920847, 10.794119)"
1666141.64,"Middelthuns gate 17G, Oslo",112.0,Oslo,Norway,14876.264642857142,"(59.927578, 10.711165)"
1406078.5,"Lersolveien 7B, Oslo",131.0,Oslo,Norway,10733.423664122138,"(59.953498, 10.744156)"
528955.8999999999,"Sandakerveien 52 A, Oslo",47.0,Oslo,Norway,11254.380851063828,"(59.936899, 10.764671)"
1167312.4,"Drammensveien 61A, Oslo",127.0,Oslo,Norway,9191.43622047244,"(59.913152, 10.708647)"
1763085.9999999998,"Tyslevveien 46C, Oslo",270.0,Oslo,Norway,6529.948148148147,"(59.863324, 10.804814)"
1110796.64,"Gullhaug Torg 2C, Oslo",84.0,Oslo,Norway,13223.769523809522,"(59.950313, 10.765499)"
2468309.736,"Grottenveien 2 B, Oslo",280.0,Oslo,Norway,8815.391914285714,"(59.882344, 10.775403)"
1140635.2,"Sørengkaia 1, Oslo",87.0,Oslo,Norway,13110.749425287357,"(59.906454, 10.75564)"
332185.406,"Erlends vei 17, Oslo",44.0,Oslo,Norway,7549.668318181817,"(59.917688, 10.840698)"
429967.406,"Selma Ellefsens vei 3E, Oslo",42.0,Oslo,Norway,10237.31919047619,"(59.925942, 10.810376)"
701831.4659999999,"Visningssenter i Frysjaveien 44 - Ager Borettslag - Salgstrinn 2 - Oppgang D/E/F, Oslo",82.0,Oslo,Norway,8558.920317073169,"(nan, nan)"
950377.4,"Drammensveien 119, Oslo",112.0,Oslo,Norway,8485.512499999999,"(59.920613, 10.691391)"
513448.38,"Johannes Bruns gate 13B, Oslo",47.0,Oslo,Norway,10924.433617021275,"(59.929342, 10.734272)"
879163.6379999999,"Hegdehaugsveien 6A, Oslo",91.0,Oslo,Norway,9661.138879120876,"(59.920082, 10.732957)"
660350.1399999999,"Sandakerveien 72B, Oslo",60.0,Oslo,Norway,11005.835666666664,"(59.9423774, 10.7699051)"
2080443.802,"Camilla Colletts vei 12 A, Oslo",149.0,Oslo,Norway,13962.710080536912,"(nan, nan)"
441697.806,"Nils Huus' gate 23, Oslo",55.0,Oslo,Norway,8030.8692,"(nan, nan)"
385643.006,"Mellombølgen 10, Oslo",61.0,Oslo,Norway,6322.016491803279,"(nan, nan)"
1667797.9999999998,"Bygdøy terrasse 23B, Oslo",238.0,Oslo,Norway,7007.554621848739,"(59.902077, 10.680506)"
649024.7999999999,"Sinsenveien 51-53, Oslo",74.0,Oslo,Norway,8770.605405405404,"(59.934558, 10.791833)"
718856.7999999999,"Sinsenveien 51, Oslo",84.0,Oslo,Norway,8557.819047619047,"(59.934252, 10.790902)"
255085.632,"KINGOS GATE 3, Oslo",65.0,Oslo,Norway,3924.394338461538,"(59.928499, 10.751452)"
745491.86,"Skedsmogata 25B, Oslo",90.0,Oslo,Norway,8283.242888888888,"(59.913719, 10.786666)"
644055.634,"Rektorhaugen 19, Oslo",89.0,Oslo,Norway,7236.58015730337,"(59.952141, 10.744909)"
705857.0399999999,"Sandakerveien 74 B, Oslo",84.0,Oslo,Norway,8403.06,"(59.943153, 10.769642)"
1124966.0,"Rosendalsveien 13 A-C, Oslo",150.0,Oslo,Norway,7499.773333333333,"(59.858038, 10.797657)"
2020649.722,"Skovveien 7, Oslo",133.0,Oslo,Norway,15192.855052631578,"(59.916599, 10.717036)"
1024104.426,"Bøgata 19C, Oslo",117.0,Oslo,Norway,8753.02928205128,"(59.913526, 10.781354)"
472276.568,"Waldemar Thranes gate 47D, Oslo",63.0,Oslo,Norway,7496.45346031746,"(59.926382, 10.746275)"
391723.98,"Sinsenveien 51 A, Oslo",38.0,Oslo,Norway,10308.525789473684,"(59.933906, 10.79045)"
2372172.4,"Noreveien 19A, Oslo",388.0,Oslo,Norway,6113.846391752577,"(59.93217, 10.664761)"
589891.2,"Parkveien 77, Oslo",50.0,Oslo,Norway,11797.824,"(59.912573, 10.718962)"
1464149.9999999998,"Ullernkammen 8, Oslo",153.0,Oslo,Norway,9569.607843137252,"(59.933403, 10.65205)"
609090.7,"Sørengkaia 1, Oslo",41.0,Oslo,Norway,14855.870731707317,"(59.906454, 10.75564)"
458848.184,"Bøkkerveien 36, Oslo",58.0,Oslo,Norway,7911.175586206896,"(59.92857, 10.792575)"
403856.0,"Gladengveien 7B, Oslo",40.0,Oslo,Norway,10096.399999999998,"(nan, nan)"
1060572.64,"Sagadammen 26, Oslo",135.0,Oslo,Norway,7856.093629629629,"(nan, nan)"
845465.1399999999,"Ekebergveien 239F, Oslo",81.0,Oslo,Norway,10437.8412345679,"(59.859726, 10.800024)"
2049327.454,"Vestre Holmenfaret 19, Oslo",258.0,Oslo,Norway,7943.129666666667,"(59.946151, 10.673851)"
428439.874,"Tjernlia 44, Oslo",82.0,Oslo,Norway,5224.876512195121,"(59.833187, 10.848972)"
546636.64,"Toftes gate 11D, Oslo",59.0,Oslo,Norway,9265.02779661017,"(59.929809, 10.760109)"
731730.9999999999,"Munkerudåsen 26H, Oslo",86.0,Oslo,Norway,8508.499999999998,"(59.854554, 10.809695)"
773832.9879999999,"Camilla Colletts vei 11A snr 25, Oslo",90.0,Oslo,Norway,8598.14431111111,"(59.920344, 10.721915)"
644947.11,"Arnljot Gellines vei 37 A, Oslo",81.0,Oslo,Norway,7962.309999999999,"(59.905594, 10.801534)"
687162.446,"Akersveien 24A, Oslo",73.0,Oslo,Norway,9413.18419178082,"(59.921011, 10.746977)"
1543626.0399999998,"Sinsenveien 45A, Oslo",112.0,Oslo,Norway,13782.375357142855,"(59.932984, 10.789805)"
2029706.64,"Thomles gate 6A, Oslo",190.0,Oslo,Norway,10682.666526315788,"(59.913722, 10.716617)"
616023.1599999999,"Bertrand Narvesens vei 43, Oslo",62.0,Oslo,Norway,9935.857419354836,"(59.919883, 10.78746)"
423557.568,"Silurveien 25, Oslo",58.0,Oslo,Norway,7302.716689655172,"(59.930077, 10.65689)"
342617.808,"Tollbugata 13, Oslo",19.0,Oslo,Norway,18032.516210526315,"(59.9102, 10.745443)"
502561.64,"Schønings gate 3B, Oslo",59.0,Oslo,Norway,8517.993898305083,"(59.927721, 10.725733)"
485105.704,"Knud Graahs gate 3, Oslo",55.0,Oslo,Norway,8820.103709090909,"(59.939663, 10.775435)"
749566.5399999999,"Rasmus Winderens vei 30, Oslo",73.0,Oslo,Norway,10268.034794520549,"(59.940674, 10.711101)"
1290741.3199999998,"Vækerøveien 203A, Oslo",103.0,Oslo,Norway,12531.469126213591,"(59.94734, 10.643876)"
415399.006,"Sigrid Undsets vei 3, Oslo",75.0,Oslo,Norway,5538.653413333333,"(59.911337, 10.834981)"
378334.64,"Jordstjerneveien 29B, Oslo",81.0,Oslo,Norway,4670.798024691358,"(59.847574, 10.817397)"
848218.3439999999,"Gladengveien 8, D206 - Transport, Oslo",84.0,Oslo,Norway,10097.837428571427,"(nan, nan)"
3728851.64,"Gyldenløves gate 38 B, Oslo",164.0,Oslo,Norway,22736.90024390244,"(59.9220527, 10.7101905)"
715335.1,"Østreheimsveien 17, Oslo",81.0,Oslo,Norway,8831.297530864198,"(59.948983, 10.815235)"
1888884.134,"Vestre Holmenfaret 27, Oslo",234.0,Oslo,Norway,8072.154418803419,"(59.946784, 10.674841)"
557004.5419999999,"Tøyengata 17A, Oslo",80.0,Oslo,Norway,6962.556774999999,"(59.913526, 10.766759)"
693902.9539999999,"Tjuvholmen allé 4, Oslo",65.0,Oslo,Norway,10675.43006153846,"(59.908707, 10.723047)"
339725.628,"Calmeyers gate 4, Oslo",62.0,Oslo,Norway,5479.445612903225,"(59.915795, 10.752586)"
1100906.64,"Operagata 27, Oslo",36.0,Oslo,Norway,30580.74,"(59.90723, 10.756727)"
331348.54,"Betzy Kjeldsbergs vei 15 b, Oslo",80.0,Oslo,Norway,4141.85675,"(59.9533919, 10.7723169)"
342156.074,"Christian Michelsens gate 1B, Oslo",36.0,Oslo,Norway,9504.335388888889,"(59.926668, 10.775499)"
945034.736,"Neuberggata 5A, Oslo",39.0,Oslo,Norway,24231.659897435897,"(59.92516, 10.714149)"
2622548.5,"Bekkelagsterrassen 3, Oslo",102.0,Oslo,Norway,25711.25980392157,"(59.876713, 10.778633)"
838710.7,"Malerhaugveien 28A, Oslo",294.0,Oslo,Norway,2852.7574829931973,"(59.915462, 10.79285)"
439975.14,"Grønvoll allé 64, Oslo",95.0,Oslo,Norway,4631.317263157895,"(59.915864, 10.794265)"
511376.64,"Sørengkaia 62, Oslo",49.0,Oslo,Norway,10436.257959183671,"(59.902759, 10.755661)"
386359.3,"Mortensrudveien 12F, Oslo",48.0,Oslo,Norway,8049.152083333333,"(59.849254, 10.824742)"
421099.43,"Breigata 18, Oslo",84.0,Oslo,Norway,5013.088452380953,"(59.914068, 10.761851)"
1630878.2,"Lyngåsveien 5, Oslo",49.0,Oslo,Norway,33283.22857142857,"(59.955947, 10.788018)"
780472.36,"Skedsmogata 25, Oslo",413.0,Oslo,Norway,1889.7635835351089,"(59.913719, 10.786666)"
635760.3319999999,"Munkegata 2 B, Oslo",84.0,Oslo,Norway,7568.57538095238,"(59.908422, 10.768294)"
1186554.9,"Åsstubben 30, Oslo",95.0,Oslo,Norway,12490.051578947368,"(59.930846, 10.652168)"
1427170.0,"Bekkefaret 12, Oslo",222.0,Oslo,Norway,6428.693693693694,"(59.926711, 10.660513)"
1428781.64,"Vardeveien 43 A, Oslo",154.0,Oslo,Norway,9277.802857142857,"(59.892243, 10.793425)"
507391.744,"Bergensgata 8C, Oslo",148.0,Oslo,Norway,3428.322594594594,"(59.94105, 10.758987)"
877178.4999999999,"Welhavens gate 20, Oslo",55.0,Oslo,Norway,15948.699999999995,"(59.92096, 10.730391)"
878029.8999999999,"Bekkelagsveien 22, Oslo",137.0,Oslo,Norway,6408.977372262773,"(59.883178, 10.776066)"
1855884.988,"Askeladdveien 22, Oslo",89.0,Oslo,Norway,20852.64031460674,"(59.943304, 10.731179)"
2688681.64,"Kristinelundveien 16 E, Oslo",183.0,Oslo,Norway,14692.249398907104,"(59.921807, 10.697732)"
538149.3859999999,"Helgesens gate 10 B, Oslo",184.0,Oslo,Norway,2924.7249239130438,"(59.924756, 10.757492)"
568270.7999999999,"Skolebakken 15A, Oslo",72.0,Oslo,Norway,7892.649999999999,"(59.953722, 10.769848)"
1678479.372,"Munkedamsveien 100, Oslo",80.0,Oslo,Norway,20980.99215,"(59.912666, 10.710053)"
506557.544,"Inges gate 4C, Oslo",180.0,Oslo,Norway,2814.208577777777,"(59.903198, 10.776062)"
382978.64,"Sverres gate 9, Oslo",68.0,Oslo,Norway,5632.038823529411,"(59.911087, 10.776484)"
1128320.0,"Askeveien 3C, Oslo",35.0,Oslo,Norway,32237.714285714286,"(59.923584, 10.683778)"
441751.04,"Ole Vigs gate 21B, Oslo",153.0,Oslo,Norway,2887.2616993464053,"(59.92872, 10.719396)"
855953.7,"Banksjef Frølichs gate 2C, Oslo",57.0,Oslo,Norway,15016.731578947369,"(59.931588, 10.741807)"
528568.8999999999,"Eilert Sundts gate 17a, Oslo",83.0,Oslo,Norway,6368.299999999999,"(59.920963, 10.717135)"
375638.54,"Eiriks gate 14, Oslo",50.0,Oslo,Norway,7512.770799999999,"(59.912397, 10.772565)"
245606.11,"DYNEKILGATA 19 D, Oslo",41.0,Oslo,Norway,5990.392926829268,"(59.931277, 10.777188)"
918507.95,"Operagata 77A, Oslo",30.0,Oslo,Norway,30616.931666666664,"(59.906446, 10.759225)"
501870.372,"Sinsenterrassen 27, Oslo",74.0,Oslo,Norway,6782.032054054053,"(59.933047, 10.78249)"
1542221.66,"Skogfaret 23C, Oslo",64.0,Oslo,Norway,24097.2134375,"(59.929434, 10.640615)"
1578822.4859999998,"Aslaug Vaas veg 1C, Oslo",163.0,Oslo,Norway,9686.027521472392,"(59.962213, 10.651353)"
554618.1279999999,"Sørvangen 26A., Oslo",72.0,Oslo,Norway,7703.029555555554,"(59.918021, 10.652157)"
1547277.6,"Solskinnsveien 17 - Bolignr. C01, Oslo",155.0,Oslo,Norway,9982.436129032258,"(nan, nan)"
1274842.5,"Dagaliveien 2, Oslo",132.0,Oslo,Norway,9657.897727272728,"(59.952028, 10.69079)"
1173219.912,"Huitfeldts gate 4A, Oslo",132.0,Oslo,Norway,8888.029636363637,"(59.914863, 10.726156)"
706441.84,"Frognerveien 64, Oslo",77.0,Oslo,Norway,9174.56935064935,"(59.922694, 10.703697)"
329399.006,"Ravnkollbakken 30, Oslo",87.0,Oslo,Norway,3786.195471264368,"(59.964497, 10.890498)"
781406.32,"Sinsenveien 45A, Oslo",102.0,Oslo,Norway,7660.846274509803,"(59.932984, 10.789805)"
1202747.152,"Frognerseterveien 49 - Bolignr. B5, Oslo",134.0,Oslo,Norway,8975.725014925372,"(nan, nan)"
1023444.548,"Nydalen allé 27, Oslo",78.0,Oslo,Norway,13121.083948717947,"(59.947479, 10.76656)"
66219.14,"Mariboes gate 14, Oslo",21.0,Oslo,Norway,3153.292380952381,"(59.917267, 10.751013)"
1080426.0839999998,"Erling Skjalgssons gate 23D, Oslo",106.0,Oslo,Norway,10192.698905660376,"(59.920017, 10.702828)"
574398.816,"Brochmanns gate 14A, Oslo",65.0,Oslo,Norway,8836.904861538462,"(59.940468, 10.764974)"
706113.75,"Marcus Thranes gate 4 K, Oslo",85.0,Oslo,Norway,8307.220588235294,"(59.933699, 10.757989)"
681946.46,"Bestumveien 4 E, Oslo",122.0,Oslo,Norway,5589.725081967213,"(59.919275, 10.664526)"
847211.7999999999,"Ensjøveien 4F, Oslo",98.0,Oslo,Norway,8645.018367346938,"(59.916972, 10.782435)"
745489.1939999999,"Erling skjalgssons gate 23C, Oslo",70.0,Oslo,Norway,10649.845628571427,"(59.920048, 10.702525)"
1463375.9999999998,"Dalsveien 31H, Oslo",229.0,Oslo,Norway,6390.288209606986,"(59.947004, 10.690408)"
1163710.204,"Bogstadveien 58, Oslo",145.0,Oslo,Norway,8025.587613793103,"(59.928145, 10.71738)"
705217.2,"Stålverkskroken 3, Oslo",83.0,Oslo,Norway,8496.592771084337,"(59.917173, 10.79057)"
311659.614,"Turbinveien 5, Oslo",28.0,Oslo,Norway,11130.7005,"(59.903871, 10.787399)"
491137.4,"Helgesens gate 42F, Oslo",72.0,Oslo,Norway,6821.352777777777,"(59.924146, 10.764706)"
431403.348,"Hagegata 46A, Oslo",53.0,Oslo,Norway,8139.685811320754,"(59.912851, 10.777562)"
2108273.746,"Dyna Brygge 3, Oslo",129.0,Oslo,Norway,16343.207333333332,"(59.907561, 10.719681)"
1049277.4,"Dybwads gate 2, Oslo",115.0,Oslo,Norway,9124.151304347824,"(59.925904, 10.717032)"
1309456.64,"Bredo Stabells vei 19A, Oslo",140.0,Oslo,Norway,9353.261714285714,"(59.9429331, 10.747359)"
502477.016,"Bestumveien 2N, Oslo",86.0,Oslo,Norway,5842.755999999999,"(59.919231, 10.665222)"
1455549.9999999998,"Bekkefaret 8A, Oslo",314.0,Oslo,Norway,4635.509554140127,"(59.925965, 10.660388)"
321833.5,"Majorstuveien 34, Oslo",23.0,Oslo,Norway,13992.760869565218,"(59.92764, 10.71544)"
1868886.64,"Rostockgata 56, Oslo",106.0,Oslo,Norway,17631.00603773585,"(59.906243, 10.760247)"
402905.614,"Kurveien 54, Oslo",54.0,Oslo,Norway,7461.215074074073,"(59.962788, 10.790823)"
727838.6399999999,"Rathkes gate 1C, Oslo",87.0,Oslo,Norway,8365.961379310344,"(59.920196, 10.761622)"
709659.1,"Prinsessealléen, Oslo",57.0,Oslo,Norway,12450.159649122808,"(59.9245315, 10.6870267)"
370337.93,"Nordsetergrenda 15A, Oslo",45.0,Oslo,Norway,8229.731777777777,"(59.869721, 10.798802)"
326614.41199999995,"Sars' gate 2A, Oslo",26.0,Oslo,Norway,12562.092769230769,"(59.918811, 10.767147)"
2028784.118,"Thomas Heftyes gate 33 A, Oslo",179.0,Oslo,Norway,11333.98948603352,"(59.917893, 10.70381)"
2313400.0,"Konsul Schjelderups vei 1, Oslo",201.0,Oslo,Norway,11509.452736318408,"(59.900285, 10.681937)"
343961.042,"Trondheimsveien 5D, Oslo",36.0,Oslo,Norway,9554.473388888888,"(59.918385, 10.7614)"
625941.5399999999,"Johan Castbergs vei 23, Oslo",75.0,Oslo,Norway,8345.8872,"(59.920872, 10.867529)"
1579647.9999999998,"Binneveien 5 A, Oslo",321.0,Oslo,Norway,4921.021806853581,"(59.949739, 10.682992)"
523387.4,"Nordåssløyfa 6, Oslo",117.0,Oslo,Norway,4473.396581196581,"(59.831301, 10.782027)"
859282.244,"Herslebs gate 19, Oslo",87.0,Oslo,Norway,9876.80740229885,"(59.917714, 10.763923)"
1609695.5399999998,"Krags vei 4G, Oslo",191.0,Oslo,Norway,8427.725340314135,"(59.955651, 10.668202)"
508273.674,"Hans Nielsen Hauges gate 38, Oslo",55.0,Oslo,Norway,9241.339527272728,"(59.939323, 10.775621)"
421581.546,"Nordstrandveien 89 b, Oslo",63.0,Oslo,Norway,6691.770571428571,"(59.861444, 10.816802)"
651149.3439999999,"Parkveien 64 (snr. 183. H0633), Oslo",69.0,Oslo,Norway,9436.947014492753,"(nan, nan)"
704827.19,"Bjerregaards gate 29K, Oslo",97.0,Oslo,Norway,7266.259690721649,"(59.92487, 10.745856)"
687656.0,"Åsdalsveien 54C, Oslo",100.0,Oslo,Norway,6876.56,"(59.849763, 10.791601)"
947719.14,"Mikael Hertzbergs vei 4, Oslo",42.0,Oslo,Norway,22564.741428571426,"(59.961856, 10.797938)"
274048.46,"Beverveien 8, Oslo",29.0,Oslo,Norway,9449.946896551724,"(59.94318, 10.846354)"
877178.4999999999,"Nuggerudveien 14B, Oslo",236.0,Oslo,Norway,3716.858050847457,"(59.943149, 10.944118)"
990140.704,"Akebakkeskogen 66a, Oslo",110.0,Oslo,Norway,9001.279127272726,"(59.95097, 10.799944)"
448097.066,"Turbinveien 7, Oslo",61.0,Oslo,Norway,7345.853540983607,"(59.903814, 10.787646)"
410452.286,"Osterhaus´gate 21B, Oslo",46.0,Oslo,Norway,8922.875782608695,"(59.9174, 10.751714)"
662984.406,"Lørenvangen 32, Oslo",84.0,Oslo,Norway,7892.671499999999,"(59.931866, 10.796597)"
1402586.0399999998,"Ole Vigs gate 30, Oslo",123.0,Oslo,Norway,11403.138536585364,"(59.929323, 10.717942)"
785472.3999999999,"Ole Vigs gate 8B, Oslo",80.0,Oslo,Norway,9818.405,"(59.926608, 10.722275)"
417485.624,"Gjøvikgata 4A, Oslo",55.0,Oslo,Norway,7590.647709090908,"(59.93946, 10.760214)"
2203836.0,"Gabels gate 14, Oslo",104.0,Oslo,Norway,21190.73076923077,"(59.913461, 10.70902)"
584665.5819999999,"Kanonhallveien 46B, Oslo",214.0,Oslo,Norway,2732.0821588785043,"(59.932176, 10.791767)"
661342.4079999999,"Elisenbergveien 4, Oslo",71.0,Oslo,Norway,9314.6818028169,"(59.918443, 10.700118)"
483701.84,"Sandstuveien 56D, Oslo",78.0,Oslo,Norway,6201.30564102564,"(59.887666, 10.804704)"
426271.986,"Sarpsborggata 2, Oslo",53.0,Oslo,Norway,8042.867660377358,"(59.942296, 10.756056)"
