from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:6817,RUT:ServiceJourney:9b9ca2c074a65072e4156aca21637724,NSR:Quay:6812,RUT:ServiceJourney:6a3a9aca6c4c99469faec306047d3440,1
NSR:Quay:10100,RUT:ServiceJourney:43426961967b1c54455f50556696b6d8,NSR:Quay:10098,RUT:ServiceJourney:f1fcb37e91245f5c2a8db52c062d29e6,1
NSR:Quay:6143,RUT:ServiceJourney:0736383f713279083bb0767cbc322d67,NSR:Quay:6144,RUT:ServiceJourney:322d5a94435cc477084e6b78e021eba2,1
NSR:Quay:10097,RUT:ServiceJourney:8047bab4b4f2401a66e3489f1da31251,NSR:Quay:10100,RUT:ServiceJourney:10ba1e81aec490b21e925f0502d4e294,1
NSR:Quay:10226,RUT:ServiceJourney:4ce13d668ca32ffe6a33eba532d11ddf,NSR:Quay:10221,RUT:ServiceJourney:cc3150cb5b716b510cf9bcc9986a5f6f,1
NSR:Quay:10098,RUT:ServiceJourney:3cc14d17e8ab77270ff40f222467bd55,NSR:Quay:10100,RUT:ServiceJourney:88cf60124c4e929eb05bfbcf3ec0d118,1
NSR:Quay:6813,RUT:ServiceJourney:4dc2a5dce01dc99ae6290091f21e2fb7,NSR:Quay:6816,RUT:ServiceJourney:d850509af2161fda307821076f2d447c,1
NSR:Quay:10098,RUT:ServiceJourney:03e3b6d61641271fe34c158ea853b0a3,NSR:Quay:10100,RUT:ServiceJourney:471ec24e7b06216fc3b8d74fd34605b2,1
NSR:Quay:6816,RUT:ServiceJourney:ee7e309daafe9487640b06c7e2750865,NSR:Quay:6817,RUT:ServiceJourney:a3508af27e5d9222f40ed5cd4c29cabb,1
NSR:Quay:5653,RUT:ServiceJourney:4061d292f34695584200851a61f1044a,NSR:Quay:5651,RUT:ServiceJourney:e9fed0a0c02bd638512fe44cb0e74f9d,1
NSR:Quay:10102,RUT:ServiceJourney:9fd33e74799e0367799a54a9a391cbda,NSR:Quay:10100,RUT:ServiceJourney:ee2a24186db8d5feb836af953bbcc9a9,1
NSR:Quay:7787,RUT:ServiceJourney:cd2c40fb26c24873377dc433d41c4be5,NSR:Quay:7786,RUT:ServiceJourney:a8d20fb47be79c5261e841a2ffe7a169,1
NSR:Quay:10098,RUT:ServiceJourney:cc3b7d159b81932dc93218c37b047c08,NSR:Quay:10100,RUT:ServiceJourney:1b6210763aa9de5128148b38627fab12,1
NSR:Quay:7786,RUT:ServiceJourney:999c2b63ee4651ca6cb9db937d20e726,NSR:Quay:7786,RUT:ServiceJourney:eee3d2ef46d0ab15d710481de30b2670,1
NSR:Quay:10226,RUT:ServiceJourney:50099327d0dc8f574655c650278df0ff,NSR:Quay:10221,RUT:ServiceJourney:622efd221c65a4c78fca472d31044656,1
NSR:Quay:10097,RUT:ServiceJourney:3032ec8ed66d977abbda8b33441b7975,NSR:Quay:10098,RUT:ServiceJourney:100860a2fe13b549ce00032b6410c5c6,1
NSR:Quay:10100,RUT:ServiceJourney:4bf9eb75c6891a4e31e0ef9a11db82ab,NSR:Quay:10102,RUT:ServiceJourney:0ef7db4e44b22a8ce0edb0a2071b9f6c,1
NSR:Quay:9104,RUT:ServiceJourney:67ca3fbcb8d55aed80dec49ece52a5c5,NSR:Quay:9104,RUT:ServiceJourney:c08f1fb7e9a8296f29cd2e30ac210ae0,1
NSR:Quay:10098,RUT:ServiceJourney:e0b7c2f378353193068561f3c0f8d5c9,NSR:Quay:10100,RUT:ServiceJourney:3ad3ffd07bd900fad94ca9525cf9abe6,1
NSR:Quay:7787,RUT:ServiceJourney:4c76e28951d15c088442037c9f757463,NSR:Quay:7786,RUT:ServiceJourney:ee3a08a7aff23cab005badaf5e5a2263,1
NSR:Quay:7787,RUT:ServiceJourney:9c8a0852419a3f48653a49bf4ccb45b1,NSR:Quay:7786,RUT:ServiceJourney:c8ca8366094889d2bd39fbc67c480f46,1
NSR:Quay:10100,RUT:ServiceJourney:f26f251185fbdef6b858be0f8ac8b5d9,NSR:Quay:10102,RUT:ServiceJourney:667c6f6d9c7c10831e5fe97d44416d79,1
NSR:Quay:6814,RUT:ServiceJourney:ee4bc1847a0c3bf8108fc65a30b8ec42,NSR:Quay:6816,RUT:ServiceJourney:459efc2fd144462a972e0a8f0240a8b2,1
NSR:Quay:5651,RUT:ServiceJourney:401823e453d7af1f12f4f42704569167,NSR:Quay:5654,RUT:ServiceJourney:7917faeea3d12436e71fcd3150889449,1
NSR:Quay:5651,RUT:ServiceJourney:62e676fc99fe16ca9b7e9797acdf0594,NSR:Quay:5654,RUT:ServiceJourney:fc14e23b228cac5215402e04eec53a3e,1
NSR:Quay:10221,RUT:ServiceJourney:006079b1af4be552a5a9dc3cbc347dec,NSR:Quay:10226,RUT:ServiceJourney:f68e71846967056f70f757aa05ca0703,1
NSR:Quay:10102,RUT:ServiceJourney:acae2cd58cbcfda97f6acdf8dee4b793,NSR:Quay:10095,RUT:ServiceJourney:d1d5ef43f31703c0418dec73f81bc596,1
NSR:Quay:10100,RUT:ServiceJourney:ffccdc7c11a920eb78d1c01b6f68f768,NSR:Quay:10097,RUT:ServiceJourney:eb5cfeb61caf6c394a01b2ec35e76385,1
NSR:Quay:7786,RUT:ServiceJourney:7276efa95e3289867f3c35219f439f3b,NSR:Quay:7787,RUT:ServiceJourney:bda3bb4ccd7810de2bc43edb57bf7bc3,1
NSR:Quay:8252,RUT:ServiceJourney:412e165005bbf4235f877d0186b450a8,NSR:Quay:8250,RUT:ServiceJourney:383b00f37ec3321a4cc8d2a56478a415,1
NSR:Quay:10226,RUT:ServiceJourney:35ac5f6d628ccae3f104435673e6cdab,NSR:Quay:10221,RUT:ServiceJourney:b718a2fb1b02c47c6c8b11c5dd730a3c,1
NSR:Quay:7786,RUT:ServiceJourney:e20ee9181502faf481b903a2d396e82d,NSR:Quay:7786,RUT:ServiceJourney:8cba6ef7e62ace3cc3f2626ae15bb82b,1
NSR:Quay:10102,RUT:ServiceJourney:4cd512bfb3258074b510fd65c6fc58fe,NSR:Quay:10100,RUT:ServiceJourney:59de78b6dc0db01fdbbd7f3aa8554525,1
NSR:Quay:6816,RUT:ServiceJourney:15042a181538f670d001eeb60cce0028,NSR:Quay:6813,RUT:ServiceJourney:6596e4b88272981102b370cd92f5e353,1
NSR:Quay:10100,RUT:ServiceJourney:a457aabc86f62b64f203c54efbf846aa,NSR:Quay:10097,RUT:ServiceJourney:b28a251c858383b10ae9780bda39cab4,1
NSR:Quay:7266,RUT:ServiceJourney:9daeae9e912a67dabf0c6a4f07afa03f,NSR:Quay:7261,RUT:ServiceJourney:a8dc0ad1a32e7c9974418081c41ed29e,1
NSR:Quay:7786,RUT:ServiceJourney:adbf3ea7d21dd783d4b9e38ccfd949a6,NSR:Quay:7786,RUT:ServiceJourney:5c6309193508d560096eea5f6756cfb7,1
NSR:Quay:25813,RUT:ServiceJourney:dd45c1747105f7904b7767341058cf3d,NSR:Quay:25813,RUT:ServiceJourney:aad290b6ba75566924f924d68d1a563f,1
NSR:Quay:6665,RUT:ServiceJourney:7502d27ac9cc8e747fab63d565c738b5,NSR:Quay:6664,RUT:ServiceJourney:81831933492968522a0b7037b33ddf70,1
NSR:Quay:7787,RUT:ServiceJourney:4e741d6b572d73066bebceb157dd22ae,NSR:Quay:7786,RUT:ServiceJourney:30d5df9cbb4c0cecf1bbd1f4696e0335,1
NSR:Quay:10222,RUT:ServiceJourney:3356ccd003285362c875d75351750a4b,NSR:Quay:10226,RUT:ServiceJourney:4784665dc6014b8acde72a0a70e3da6d,1
NSR:Quay:6814,RUT:ServiceJourney:eebf8298a683f69537cb684867ddfcbb,NSR:Quay:6816,RUT:ServiceJourney:de43c204f1afad58eb4faa642cfe9367,1
NSR:Quay:7787,RUT:ServiceJourney:ddf873baf850504e8db1c2c584b6062a,NSR:Quay:7786,RUT:ServiceJourney:6c0778125e63652cffea353cb995feb6,1
NSR:Quay:10635,RUT:ServiceJourney:a65f92534fce9579b6e009ac75ea0c8a,NSR:Quay:10635,RUT:ServiceJourney:a288704dfead9f7e665fa4b70e71cbcf,1
NSR:Quay:10660,RUT:ServiceJourney:332b756d976a6085b5f4015701f4fba7,NSR:Quay:10660,RUT:ServiceJourney:f5787bd6361534c416d3f36bca6e3f12,1
NSR:Quay:6813,RUT:ServiceJourney:6d3b16390493ae6ef7903b009ac96cf5,NSR:Quay:6816,RUT:ServiceJourney:8825675f427995266eb3e161f6268188,1
NSR:Quay:7266,RUT:ServiceJourney:8f659c272a14c7781b48beeb559a98b3,NSR:Quay:7261,RUT:ServiceJourney:8b47baec3b6e222f2a27e8f65860abe4,1
NSR:Quay:10226,RUT:ServiceJourney:e3aea80e1dfad3c857167c3430d025c0,NSR:Quay:10221,RUT:ServiceJourney:1ee0af92c3dde32b8e3d8c2de9531ecc,1
NSR:Quay:8913,RUT:ServiceJourney:ebc87257deb01640102d96873839d015,NSR:Quay:8913,RUT:ServiceJourney:453c1095dc380b0e213bba563daa146f,1
NSR:Quay:10095,RUT:ServiceJourney:a2e60764b29dbf3a487202846106cca3,NSR:Quay:10100,RUT:ServiceJourney:4bb59a19820394013d04d608f664f68f,1
NSR:Quay:10102,RUT:ServiceJourney:2b34c9d77a0175628cd34b128ac08c30,NSR:Quay:10100,RUT:ServiceJourney:6aac3687f30206ee627d74aa4b58c733,1
NSR:Quay:7787,RUT:ServiceJourney:a37ecb7d1cfabb53953c6b7e110c80eb,NSR:Quay:7786,RUT:ServiceJourney:0ff618cabbc4837ebfbb11cd5f5029d9,1
NSR:Quay:7786,RUT:ServiceJourney:dd5f4230ba1cbbd7bfd4d8ae98ec56ab,NSR:Quay:7787,RUT:ServiceJourney:a4fa2ba3fd9dabcd61e9ee9ba93317cf,1
NSR:Quay:10100,RUT:ServiceJourney:eadf5dacfb05ed4cb961d5bf3e73ab22,NSR:Quay:10102,RUT:ServiceJourney:ed20d06d1a6ed5b92bcbc648a1e3e9c7,1
NSR:Quay:10102,RUT:ServiceJourney:ef68caf5d39e14e478d5d8d4feb4106c,NSR:Quay:10097,RUT:ServiceJourney:0e6f1cac82c547340ddc32aecff03f7b,1
NSR:Quay:12431,RUT:ServiceJourney:86b79343d47bb09c85e6965ef4367e30,NSR:Quay:12430,RUT:ServiceJourney:824706c8527a0bfb4dd3777d828686a2,1
NSR:Quay:8250,RUT:ServiceJourney:fcd141dd241e000e21a738a9dc1063f0,NSR:Quay:8250,RUT:ServiceJourney:b9b224712cab7cc0436863535ad75958,1
NSR:Quay:5651,RUT:ServiceJourney:90293ec3b2f476f2e531ba821350fc71,NSR:Quay:5653,RUT:ServiceJourney:4061d292f34695584200851a61f1044a,1
NSR:Quay:5651,RUT:ServiceJourney:240e4e336855877737f1b08e65325c73,NSR:Quay:5653,RUT:ServiceJourney:0058e3ec6022107f1ff164fd869abef8,1
NSR:Quay:8250,RUT:ServiceJourney:66ba63bd54d58b516013b10734c1d0ab,NSR:Quay:8252,RUT:ServiceJourney:2e027b3a56b845c707e26ccc7ed288a8,1
NSR:Quay:10102,RUT:ServiceJourney:e7630a9ae4eb2f1bf096cc1a9fcefbb7,NSR:Quay:10100,RUT:ServiceJourney:1f506ed3bb9a9401b01dddad6188ed6d,1
NSR:Quay:7786,RUT:ServiceJourney:594b4301191b55066a3293646b034bb5,NSR:Quay:7787,RUT:ServiceJourney:21a0499d681d3c9a2734546788b640c6,1
NSR:Quay:10097,RUT:ServiceJourney:089ac3c8f7fb6beb21ce44d616fc8f26,NSR:Quay:10102,RUT:ServiceJourney:620922bc2056c8b970be4a1b4b0b0337,1
NSR:Quay:10102,RUT:ServiceJourney:b4a3e8ec06cf23815331ff0cb72ae088,NSR:Quay:10098,RUT:ServiceJourney:369e18adcf8d4f7f7fd7822c8efe19bb,1
NSR:Quay:8250,RUT:ServiceJourney:ee1f69f69fe2452d10079d1d6c6de1be,NSR:Quay:8252,RUT:ServiceJourney:9a59131638b3cafeb7b38cd21103db08,1
NSR:Quay:12580,RUT:ServiceJourney:09808f8a93378ab1d4a43c632530b960,NSR:Quay:12580,RUT:ServiceJourney:8b57d1d71a9bc2ef6310f3a119e6c4d1,1
NSR:Quay:6813,RUT:ServiceJourney:6c390bbfc1c504bdc0bb61a6f8e0ed5c,NSR:Quay:6817,RUT:ServiceJourney:146d1045218abf10cc1e726480dcc970,1
NSR:Quay:10102,RUT:ServiceJourney:9f493e2c149122799d850262d6187ea7,NSR:Quay:10100,RUT:ServiceJourney:6d1a6cd959b7bcf9e3275e63b255c780,1
NSR:Quay:7787,RUT:ServiceJourney:057f0fc2f7bba806da270b79807078bb,NSR:Quay:7786,RUT:ServiceJourney:99486d6d0dce8e7e18dd7960b8b163f6,1
NSR:Quay:10100,RUT:ServiceJourney:7060be52ee40140737a6a954bf3a8538,NSR:Quay:10097,RUT:ServiceJourney:baa35726400f7d012c968171021e5e0b,1
NSR:Quay:10226,RUT:ServiceJourney:14bc612eb071f5373b9795d4ed253aed,NSR:Quay:10221,RUT:ServiceJourney:4ef1f8e9e5ad62873365bf146edda283,1
NSR:Quay:10100,RUT:ServiceJourney:da7ceecaeeae764bbf3f866d76b93866,NSR:Quay:10097,RUT:ServiceJourney:c355bceabe60e0293f8e7c1fb21de445,1
NSR:Quay:6813,RUT:ServiceJourney:5e4b0a1f88295fe0e4e8e144b161de77,NSR:Quay:6812,RUT:ServiceJourney:939aa0934a58d54c970692a8bbe4b918,1
NSR:Quay:10098,RUT:ServiceJourney:40393f7094e3d384c2f81dec6550d138,NSR:Quay:10102,RUT:ServiceJourney:7f234830728fd4a3aaeec9d5bd8195b7,1
NSR:Quay:10226,RUT:ServiceJourney:03f2299e23834ee670c0a1f8f49ebac4,NSR:Quay:10221,RUT:ServiceJourney:3514a4313c0cb6d9ee0b34c85af371d0,1
NSR:Quay:10102,RUT:ServiceJourney:a8ba9d77a7862a2004e44b1b34bc73e1,NSR:Quay:10100,RUT:ServiceJourney:f0a01f62639c99fddb080159b9d28f86,1
NSR:Quay:8250,RUT:ServiceJourney:35999b89446bce3e02e266424698a6cb,NSR:Quay:8250,RUT:ServiceJourney:ee6ee58e46d8abae5c97446e380ec8bf,1
NSR:Quay:6816,RUT:ServiceJourney:1080f1b331d48b16879dfdecd485ccc1,NSR:Quay:6817,RUT:ServiceJourney:d9dc09fea2570c8af3ba9fcc7bf69017,1
NSR:Quay:8911,RUT:ServiceJourney:cdef4d30e2f9309355317aa585a6ea0f,NSR:Quay:8911,RUT:ServiceJourney:fe223fcf7e91024028c0886b7da81ece,1
NSR:Quay:10221,RUT:ServiceJourney:8755ad10b7501f8d2f3f228d4e4918cb,NSR:Quay:10226,RUT:ServiceJourney:d261b67246e007947d8d4879fe75e5d2,1
NSR:Quay:8252,RUT:ServiceJourney:6240da0f3e9d066f37a31ab5624c9a2a,NSR:Quay:8252,RUT:ServiceJourney:da7ceecaeeae764bbf3f866d76b93866,1
NSR:Quay:6817,RUT:ServiceJourney:81c299c02d49b0d147f1eb95054d6a40,NSR:Quay:6814,RUT:ServiceJourney:6d644646360c85889bece9497a4b0ff5,1
NSR:Quay:10100,RUT:ServiceJourney:4699c205ad3c90975245cd04e8f4cc5e,NSR:Quay:10102,RUT:ServiceJourney:6b305231225d49a16e91401139e103f6,1
NSR:Quay:7266,RUT:ServiceJourney:d119e1b7d7b6f1b977fa21813dd00344,NSR:Quay:7261,RUT:ServiceJourney:fe29e7ba4563f955cdd936d38ab92542,1
NSR:Quay:10097,RUT:ServiceJourney:5a1df8412465423855404ac3de8eca4e,NSR:Quay:10100,RUT:ServiceJourney:ede9d7a863157d9e3314d3755a42bdf8,1
NSR:Quay:25812,RUT:ServiceJourney:082695f2546a14e54d09665e9f17c384,NSR:Quay:25812,RUT:ServiceJourney:9e54df0f8b52d6c267ddb9513ef1ef58,1
NSR:Quay:7787,RUT:ServiceJourney:b933d31c72ed8b135336b14dc006e729,NSR:Quay:7786,RUT:ServiceJourney:577ae69006bad1e039c92f6d734f98c8,1
NSR:Quay:10102,RUT:ServiceJourney:1cac619e0209fcc77efbdc2538b915cb,NSR:Quay:10100,RUT:ServiceJourney:b2e041f7ac7836ea85e384bb1555d0cd,1
NSR:Quay:6817,RUT:ServiceJourney:67204caebf56fc0c0c12eb252465ee00,NSR:Quay:6812,RUT:ServiceJourney:2dfcdf87e298d25986b9e20b478cd5ef,1
NSR:Quay:10102,RUT:ServiceJourney:ab4300416930aaa0d530c6d3a66edd94,NSR:Quay:10097,RUT:ServiceJourney:baee1f7d3986fe57a4afc3c2e6ec8c4f,1
NSR:Quay:5651,RUT:ServiceJourney:c6e19f346357a81bd5714905b0d4e5ea,NSR:Quay:5653,RUT:ServiceJourney:ad5d5454739d7f14251736d3ea75ddb2,1
NSR:Quay:12446,RUT:ServiceJourney:3e4e34d579e69cfe1c514fcb9770a119,NSR:Quay:12432,RUT:ServiceJourney:b9862aa18f213bf2c21bbc76e274d344,1
NSR:Quay:8250,RUT:ServiceJourney:239761025a4f1b6b34e68bcba03d3d2c,NSR:Quay:8252,RUT:ServiceJourney:1bbd54eef8f2e6099d835cda9c4eabbb,1
NSR:Quay:6814,RUT:ServiceJourney:200a5d5994462dcd833705492f2604c5,NSR:Quay:6816,RUT:ServiceJourney:9d9b7df4ec692efc4f6845786c2237ff,1
NSR:Quay:9104,RUT:ServiceJourney:022147388a2516d45c79a1790f6a002d,NSR:Quay:9104,RUT:ServiceJourney:6fa00308821345a78d4f66a104f850d1,1
NSR:Quay:6812,RUT:ServiceJourney:15235f8791c2b13f23273800171e2c37,NSR:Quay:6817,RUT:ServiceJourney:1d0660973448423f231864d1e53e3fe0,1
NSR:Quay:7787,RUT:ServiceJourney:c74e6c704501bdedd3bdf1df7ba56d32,NSR:Quay:7786,RUT:ServiceJourney:9f171da2c397be38503ad0c168e56894,1
NSR:Quay:10226,RUT:ServiceJourney:cfdb80ba742016d8909296fe4a4e6459,NSR:Quay:10221,RUT:ServiceJourney:ba9c5113879336776c2ba9a974a7bac7,1
NSR:Quay:6813,RUT:ServiceJourney:2ae29c8361c9e4663e53e539a07dd364,NSR:Quay:6812,RUT:ServiceJourney:a531bd125cefbe6e598a7c2cf7fac6df,1
NSR:Quay:7787,RUT:ServiceJourney:5f2b612d250dd55030c4742287a4402e,NSR:Quay:7787,RUT:ServiceJourney:bd813a7b7b55dbdb43d3e16023affcb2,1
NSR:Quay:6813,RUT:ServiceJourney:37245ce2b325e3b0215377cdb3780201,NSR:Quay:6812,RUT:ServiceJourney:ddadb563ca95e06db25b18f0e067deff,1
NSR:Quay:10221,RUT:ServiceJourney:92898e3d6a600efbb9a53cdb75fbd022,NSR:Quay:10226,RUT:ServiceJourney:03f2299e23834ee670c0a1f8f49ebac4,1
NSR:Quay:10221,RUT:ServiceJourney:c08d1fa552153db46e946ae6e87f34b3,NSR:Quay:10226,RUT:ServiceJourney:f023fcce56695d33bfdd4564f56a3f95,1
NSR:Quay:10102,RUT:ServiceJourney:ef68caf5d39e14e478d5d8d4feb4106c,NSR:Quay:10098,RUT:ServiceJourney:487603c891f906d86eea4358d9c4a092,1
NSR:Quay:10100,RUT:ServiceJourney:e3a1da60cdc63ca86a2a3e595948bed6,NSR:Quay:10098,RUT:ServiceJourney:f73f8f9def44247ee57c9ea1e3121327,1
NSR:Quay:10226,RUT:ServiceJourney:339c6091f2a2698350ed6805375e6370,NSR:Quay:10222,RUT:ServiceJourney:b9a24dc714510ab2464d385d73b56a58,1
NSR:Quay:7786,RUT:ServiceJourney:becaa50d85fb9524c9d12297966a5863,NSR:Quay:7786,RUT:ServiceJourney:714320a3c8fad54cf6f947fe28b1f666,1
NSR:Quay:6757,RUT:ServiceJourney:a24676c837fa7967f8bef4098b456ef9,NSR:Quay:6757,RUT:ServiceJourney:5ecd67496b7c7798346c00ea7b2611d0,1
NSR:Quay:5651,RUT:ServiceJourney:dffe89c1e75eb5669bef79a3ca6852cf,NSR:Quay:5653,RUT:ServiceJourney:be105d1545f1333bc48d677078ee12fe,1
NSR:Quay:10100,RUT:ServiceJourney:3d3302b432b8fa16c3131ec009174fff,NSR:Quay:10102,RUT:ServiceJourney:95acdcc270b936a16bf9616671f1670f,1
NSR:Quay:10102,RUT:ServiceJourney:59abb3302a9fad27ea483f0efb49b75e,NSR:Quay:10100,RUT:ServiceJourney:5d4ba5f747482546745b85dacc13dd4d,1
NSR:Quay:10102,RUT:ServiceJourney:fd88796e69ccb694d0827c5e57aa9ee3,NSR:Quay:10098,RUT:ServiceJourney:fab940eaa956fc55754a3e8788abc97b,1
NSR:Quay:10221,RUT:ServiceJourney:6f7311327b02038656ef92bdcb5b53e5,NSR:Quay:10226,RUT:ServiceJourney:beb8d69a9cc44f698347a653c51feb6e,1
NSR:Quay:10221,RUT:ServiceJourney:dadf91d7ab33c084b39829b5eaff272e,NSR:Quay:10226,RUT:ServiceJourney:56fdbf73067f85e329cdcfc9ad4621be,1
NSR:Quay:7787,RUT:ServiceJourney:80409d71a52171a674469064a319697f,NSR:Quay:7786,RUT:ServiceJourney:d6991702dc63607ba4460f76a6df6d12,1
NSR:Quay:25812,RUT:ServiceJourney:d9969881be3ee8d9752e953de7076156,NSR:Quay:25812,RUT:ServiceJourney:2a360805fbf98e3b1364941666aa2d51,1
NSR:Quay:7786,RUT:ServiceJourney:0e747378aca64de02e9471c98daa13ce,NSR:Quay:7786,RUT:ServiceJourney:471d1d43c3dbf2b08ee20149bf2053c8,1
NSR:Quay:5651,RUT:ServiceJourney:6bce389ceb3278454f28cfb90b0111aa,NSR:Quay:5654,RUT:ServiceJourney:4d60b5eb9942a8b002bfe61fd03b25c7,1
NSR:Quay:7787,RUT:ServiceJourney:c4b2091400c423eb7a010ca366c429e4,NSR:Quay:7787,RUT:ServiceJourney:85eeb32f5ffee180f5b4f4def791d577,1
NSR:Quay:6814,RUT:ServiceJourney:c2b5a46386634922b7d568f938d045e7,NSR:Quay:6812,RUT:ServiceJourney:32e040c7cafcdd06bd70f72f6b7e12b8,1
NSR:Quay:12431,RUT:ServiceJourney:cc7ee2c5b138a1d1bde9532d572c9193,NSR:Quay:12430,RUT:ServiceJourney:b48aef653c37363a6422573b25fa07e7,1
NSR:Quay:6814,RUT:ServiceJourney:58845937bd538e97fac4b77081e08d28,NSR:Quay:6816,RUT:ServiceJourney:3648ece899cdc5d6f243b0b527c6fe61,1
NSR:Quay:12446,RUT:ServiceJourney:208dfe4ba850188fc6c1adb8afec55d8,NSR:Quay:12432,RUT:ServiceJourney:263f1c91877a08a87f6346f016c2164c,1
NSR:Quay:10620,RUT:ServiceJourney:e934fdec2bd67bbfac2778fb55f40d23,NSR:Quay:10621,RUT:ServiceJourney:3c9b66a4c2bc2c133e5a6ff233f660f1,1
NSR:Quay:10102,RUT:ServiceJourney:ee1f69f69fe2452d10079d1d6c6de1be,NSR:Quay:10098,RUT:ServiceJourney:de070e9951465f5880064b0fc6abd09e,1
NSR:Quay:12446,RUT:ServiceJourney:177366f0675c80b4e61b000da1bf0e4f,NSR:Quay:12432,RUT:ServiceJourney:5f5e8d0f7da4cfe18db29372332699ee,1
NSR:Quay:10096,RUT:ServiceJourney:a1da854a8c1e09f5aa6b8dc05acbc35b,NSR:Quay:10098,RUT:ServiceJourney:ac4321c3f475c93a4ded9a717c4debd8,1
NSR:Quay:10100,RUT:ServiceJourney:fbb063a25bf6bc3b918f8090f9afec12,NSR:Quay:10098,RUT:ServiceJourney:2866228360c06601574e36264c65fb2b,1
NSR:Quay:25812,RUT:ServiceJourney:ba19f8075cf032d8074c31f7e70c6f3b,NSR:Quay:25812,RUT:ServiceJourney:6ce29780623182695793b76071645f56,1
NSR:Quay:98560,RUT:ServiceJourney:ad1b4f69bf4bcbd19c24ab9aa6574c09,NSR:Quay:26569,RUT:ServiceJourney:c6329817ab77722e364e7cc55f7499dc,1
NSR:Quay:10100,RUT:ServiceJourney:98403eb76fea3d2e7de361f7ef4de9d7,NSR:Quay:10102,RUT:ServiceJourney:394e853f9b1478a129b30dae7c44ad2d,1
NSR:Quay:6817,RUT:ServiceJourney:0d226ef6ee22464c7542d13c8548ab28,NSR:Quay:6816,RUT:ServiceJourney:fb83e5af7ad64727cdfbdd481789f78f,1
NSR:Quay:6813,RUT:ServiceJourney:2a7b2cfd78b8aefc95fa9da734da0c6d,NSR:Quay:6812,RUT:ServiceJourney:08861155531119462090850b41024459,1
NSR:Quay:5653,RUT:ServiceJourney:dcc1dda73cbdf38520b81ef48cd6dd26,NSR:Quay:5651,RUT:ServiceJourney:181266881fb9ef03080bab16e141eb7d,1
NSR:Quay:10100,RUT:ServiceJourney:afe2af629255e268e601100239fd4bc9,NSR:Quay:10102,RUT:ServiceJourney:5a87bd2f555eac02716716f4d387915b,1
NSR:Quay:5653,RUT:ServiceJourney:6522b1ae453cedf70f8e073e6cf87924,NSR:Quay:5652,RUT:ServiceJourney:9c50ba824607f57a5e13305c44e46726,1
NSR:Quay:10102,RUT:ServiceJourney:ed20d06d1a6ed5b92bcbc648a1e3e9c7,NSR:Quay:10095,RUT:ServiceJourney:c001e87e7b430f3f777aa44f830a45ea,1
NSR:Quay:6143,RUT:ServiceJourney:b2b31896d6fa11015cf5c3d3df2cd690,NSR:Quay:6144,RUT:ServiceJourney:20074c2ff484789c3c683a782c1f09ee,1
NSR:Quay:7786,RUT:ServiceJourney:65eb060192a61bbf3384140fb8bc1ed8,NSR:Quay:7786,RUT:ServiceJourney:af9f9395e811fe18eb3405a316c1ed05,1
NSR:Quay:7786,RUT:ServiceJourney:57eaca55324aa3c5394eb0b90db58bd6,NSR:Quay:7786,RUT:ServiceJourney:cb6d3b08c0506d5ebd7882220e97147a,1
NSR:Quay:6813,RUT:ServiceJourney:52f3d28ed7a562608fe30897b77e1c10,NSR:Quay:6812,RUT:ServiceJourney:8218f03b1700c476008e66ccf1ac5018,1
NSR:Quay:10102,RUT:ServiceJourney:022e2e8b307d80d02f01f6216ba3e244,NSR:Quay:10100,RUT:ServiceJourney:8fb3d9c3a2d17dd9b48b5dcf040c98e9,1
NSR:Quay:10102,RUT:ServiceJourney:19a9f24df6c7e31c97fc71dd868f0328,NSR:Quay:10098,RUT:ServiceJourney:37a7b39760421d4f152b81f522dcc913,1
NSR:Quay:6757,RUT:ServiceJourney:016f00a923462841013a4e6b7cea714c,NSR:Quay:6757,RUT:ServiceJourney:09dffedf68ca084532f0e0bd130fa505,1
NSR:Quay:10100,RUT:ServiceJourney:e0e1ab169b7082e09840ac96515f5c9a,NSR:Quay:10098,RUT:ServiceJourney:de8d5293952095e30e7489f7f454f9b1,1
NSR:Quay:10102,RUT:ServiceJourney:858da7c8f4eab0d213f89e76be2cceb6,NSR:Quay:10100,RUT:ServiceJourney:938d8f207bc3fc78c182007a49d86e47,1
NSR:Quay:7786,RUT:ServiceJourney:db48fbe80e65b1ccbf409d0d4ca561bc,NSR:Quay:7787,RUT:ServiceJourney:861dc4f5863ced28dfa7aff09a532fa5,1
NSR:Quay:8250,RUT:ServiceJourney:59f9e3ec2496a108a0ac9a45df1c45f1,NSR:Quay:8250,RUT:ServiceJourney:408198fc69c993dc827b11f4d90f0e87,1
NSR:Quay:6817,RUT:ServiceJourney:b23e04ed3f4fa2cad6295fcd4f0bf9b5,NSR:Quay:6816,RUT:ServiceJourney:b5c48ca296c319fe7495ccbdcd027df6,1
NSR:Quay:6813,RUT:ServiceJourney:7a879af6fe5a62d5cc7fbf1698248e80,NSR:Quay:6816,RUT:ServiceJourney:59113d03e418018df1736c03ee319d9a,1
NSR:Quay:10100,RUT:ServiceJourney:496e434d804de7cd2ad8844f53687914,NSR:Quay:10097,RUT:ServiceJourney:9d2ee022c145da035c40608ce5b9dd61,1
