stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,wheelchair_boarding,vehicle_type,platform_code
NSR:Quay:8023,Dalheimveien,59.874937,11.223081,,,NSR:StopPlace:4449,,700,
NSR:Quay:8024,Orestien,59.841724,10.469330,,,NSR:StopPlace:4451,,700,
NSR:Quay:8025,Orestien,59.841696,10.469013,,,NSR:StopPlace:4451,,700,
NSR:Quay:8026,Dalen skole,59.874271,11.220018,,,NSR:StopPlace:4453,,700,
NSR:Quay:8027,Majorstuen,59.930047,10.714728,Retning sentrum,,NSR:StopPlace:4452,,401,1
NSR:Quay:8028,Majorstuen,59.930279,10.714647,Retning vest,,NSR:StopPlace:4452,,401,2
NSR:Quay:8029,Hestehagen,59.843645,10.478998,,,NSR:StopPlace:4454,,700,
NSR:Quay:8030,Tuen,59.945912,11.110552,,,NSR:StopPlace:4455,,700,
NSR:Quay:8031,Hestehagen,59.843522,10.479145,,,NSR:StopPlace:4454,,700,
NSR:Quay:8032,Tuen,59.946406,11.108961,,,NSR:StopPlace:4455,,700,
NSR:Quay:8033,Holmen bru,59.855324,10.486528,,,NSR:StopPlace:4456,,700,
NSR:Quay:8034,Borgen-Jølsen,59.955024,11.107733,,,NSR:StopPlace:4457,,700,
NSR:Quay:8037,Ravnsborg,59.857924,10.476679,,,NSR:StopPlace:4459,,700,
NSR:Quay:8038,Ravnsborg,59.857905,10.477532,,,NSR:StopPlace:4459,,700,
NSR:Quay:8039,Bergerveien,59.951239,11.116143,,,NSR:StopPlace:4460,,700,
NSR:Quay:8041,Skjelverveien,59.949592,11.117508,,,NSR:StopPlace:4462,,700,
NSR:Quay:8042,Majorstuen,59.929505,10.717431,,,NSR:StopPlace:4488,,700,D
NSR:Quay:8043,Hvalstad,59.857042,10.466350,,,NSR:StopPlace:4464,,700,
NSR:Quay:8044,Leirsund stasjon,59.999611,11.086715,,,NSR:StopPlace:4465,,700,
NSR:Quay:8045,Hvalstad,59.857101,10.467227,,,NSR:StopPlace:4464,,700,
NSR:Quay:8046,Leirsund,59.996981,11.088188,,,NSR:StopPlace:4466,,700,
NSR:Quay:8047,Leirsund,59.996439,11.086935,,,NSR:StopPlace:4466,,700,
NSR:Quay:8048,Landøya,59.858565,10.493574,,,NSR:StopPlace:4467,,700,
NSR:Quay:8049,Landøya,59.858717,10.493885,,,NSR:StopPlace:4467,,700,
NSR:Quay:8052,Heishagen,59.997928,11.098544,,,NSR:StopPlace:4469,,700,
NSR:Quay:8053,Heishagen,59.997766,11.098560,,,NSR:StopPlace:4469,,700,
NSR:Quay:8054,Holmen senter,59.856329,10.491681,,,NSR:StopPlace:4470,,700,
NSR:Quay:8055,Asak skole,59.992718,11.107416,,,NSR:StopPlace:4471,,700,
NSR:Quay:8056,Asak skole,59.993459,11.108186,,,NSR:StopPlace:4471,,700,
NSR:Quay:8057,Holmen sør,59.853884,10.491176,,,NSR:StopPlace:4472,,700,
NSR:Quay:8058,Majorstuen,59.929063,10.715825,,,NSR:StopPlace:61191,,900,C
NSR:Quay:8059,Asak pleiehjem,59.988852,11.106301,,,NSR:StopPlace:4474,,700,
NSR:Quay:8060,Holmenbukta,59.854771,10.492493,,,NSR:StopPlace:4475,,700,
NSR:Quay:8061,Asak pleiehjem,59.988804,11.106129,,,NSR:StopPlace:4474,,700,
NSR:Quay:8062,Syverstad,59.850003,10.491849,,,NSR:StopPlace:4476,,700,
NSR:Quay:8063,Syverstad,59.848558,10.489124,,,NSR:StopPlace:4476,,700,
NSR:Quay:8064,Asakmoen,59.985576,11.111711,,,NSR:StopPlace:4477,,700,
NSR:Quay:8065,Asakmoen,59.985502,11.111708,,,NSR:StopPlace:4477,,700,
NSR:Quay:8066,Majorstuen,59.929650,10.713266,,,NSR:StopPlace:4478,,700,H
NSR:Quay:8067,Majorstuen,59.929541,10.714046,,,NSR:StopPlace:4478,,700,J
NSR:Quay:8068,Hval,59.844271,10.483629,,,NSR:StopPlace:4479,,700,
NSR:Quay:8069,Hval,59.844902,10.483535,,,NSR:StopPlace:4479,,700,
NSR:Quay:8070,Tretjernet,59.985699,11.131602,,,NSR:StopPlace:4480,,700,
NSR:Quay:8071,Tretjernet,59.985686,11.131766,,,NSR:StopPlace:4480,,700,
NSR:Quay:8072,Hvalstrand,59.841681,10.481499,,,NSR:StopPlace:4481,,700,
NSR:Quay:8073,Hvalstrand,59.841749,10.481231,,,NSR:StopPlace:4481,,700,
NSR:Quay:8074,Branderud,59.983437,11.143422,,,NSR:StopPlace:4482,,700,
NSR:Quay:8075,Branderud,59.983601,11.143447,,,NSR:StopPlace:4482,,700,
NSR:Quay:8076,Majorstuen,59.929916,10.715827,i Valkyriegata,,NSR:StopPlace:4483,,700,G
NSR:Quay:8077,Majorstuen,59.930466,10.714686,,,NSR:StopPlace:4483,,700,
NSR:Quay:8078,Majorstuen,59.929783,10.715688,,,NSR:StopPlace:4483,,700,
NSR:Quay:8079,Majorstuen,59.929528,10.716088,i Valkyriegata,,NSR:StopPlace:4483,,700,F
NSR:Quay:8080,Jenseberget,59.956846,11.025330,,,NSR:StopPlace:4484,,700,
NSR:Quay:8081,Leangen,59.838782,10.477036,,,NSR:StopPlace:4485,,700,
NSR:Quay:8082,Jenseberget,59.956779,11.023238,,,NSR:StopPlace:4484,,700,
NSR:Quay:8083,Leangen,59.838461,10.475450,,,NSR:StopPlace:4485,,700,
NSR:Quay:8084,Jonas Lies gate,59.957102,11.035115,,,NSR:StopPlace:4486,,700,
NSR:Quay:8085,Jonas Lies gate,59.956943,11.035101,,,NSR:StopPlace:4486,,700,
NSR:Quay:8086,Konglungen,59.839332,10.510056,,,NSR:StopPlace:4487,,700,
NSR:Quay:8087,Konglungen,59.839322,10.510094,,,NSR:StopPlace:4487,,700,
NSR:Quay:8089,Majorstuen,59.929712,10.717431,,,NSR:StopPlace:4488,,700,E
NSR:Quay:8092,Lillestrøm bussterminal,59.954076,11.042217,,,NSR:StopPlace:4489,,700,11
NSR:Quay:8093,Lillestrøm bussterminal,59.954120,11.043312,,,NSR:StopPlace:62789,1,700,18
NSR:Quay:8095,Lillestrøm bussterminal,59.953979,11.042842,,,NSR:StopPlace:4489,,700,5
NSR:Quay:8096,Gamle Konglungvei,59.837146,10.502340,,,NSR:StopPlace:4490,,700,
NSR:Quay:8097,Lillestrøm bussterminal,59.954027,11.042528,,,NSR:StopPlace:4489,,700,8
NSR:Quay:8098,Gamle Konglungvei,59.837147,10.502160,,,NSR:StopPlace:4490,,700,
NSR:Quay:8099,Lillestrøm bussterminal,59.953964,11.042944,,,NSR:StopPlace:4489,,700,4
NSR:Quay:8100,Lillestrøm bussterminal,59.953995,11.042738,,,NSR:StopPlace:4489,,700,6
NSR:Quay:8103,Lillestrøm bussterminal,59.954108,11.042008,,,NSR:StopPlace:4489,,700,13
NSR:Quay:8105,Lillestrøm bussterminal,59.954043,11.042424,,,NSR:StopPlace:4489,,700,9
NSR:Quay:8107,Lillestrøm bussterminal,59.954012,11.042633,,,NSR:StopPlace:4489,,700,7
NSR:Quay:8110,Lillestrøm bussterminal,59.954059,11.042319,,,NSR:StopPlace:4489,,700,10
NSR:Quay:8111,Lillestrøm bussterminal,59.954093,11.042107,,,NSR:StopPlace:4489,,700,12
NSR:Quay:8112,Spira,59.834984,10.494156,,,NSR:StopPlace:4491,,700,
NSR:Quay:8114,Spira,59.834983,10.493920,,,NSR:StopPlace:4491,,700,
NSR:Quay:8115,Majorstuen,59.930426,10.712581,,,NSR:StopPlace:4492,,700,
NSR:Quay:8116,Gatåsen,59.829304,10.480276,,,NSR:StopPlace:4493,,700,
NSR:Quay:8117,Gatåsen,59.829280,10.480600,,,NSR:StopPlace:4493,,700,
NSR:Quay:8119,Homansbyen,59.922478,10.726519,,,NSR:StopPlace:4495,,900,
NSR:Quay:8120,Homansbyen,59.922642,10.726570,,,NSR:StopPlace:4495,,900,
NSR:Quay:8121,Askerhallen,59.827322,10.446692,,,NSR:StopPlace:4496,,700,
NSR:Quay:8122,Askerhallen,59.827162,10.446590,,,NSR:StopPlace:4496,,700,
NSR:Quay:8124,Bleikerhaugen,59.828669,10.444503,,,NSR:StopPlace:4498,,700,
NSR:Quay:8125,Bleikerhaugen,59.829256,10.443515,,,NSR:StopPlace:4498,,700,
NSR:Quay:8126,Vestbygata,59.963973,11.051498,,,NSR:StopPlace:4499,,700,
NSR:Quay:8127,Vestbygata,59.963961,11.051297,,,NSR:StopPlace:4499,,700,
NSR:Quay:8128,Homansbyen,59.923525,10.727114,,,NSR:StopPlace:4500,,700,
NSR:Quay:8129,Homansbyen,59.923526,10.727337,,,NSR:StopPlace:4500,,700,
NSR:Quay:8130,Floraveien,59.963719,11.058472,,,NSR:StopPlace:4501,,700,
NSR:Quay:8131,Floraveien,59.962416,11.060435,,,NSR:StopPlace:4501,,700,
NSR:Quay:8132,Langenga,59.826723,10.455079,,,NSR:StopPlace:4502,,700,
NSR:Quay:8133,Langenga,59.826259,10.453202,,,NSR:StopPlace:4502,,700,
NSR:Quay:8134,Måsasvingen vest,59.968029,11.051720,,,NSR:StopPlace:4503,,700,
NSR:Quay:8135,Måsasvingen vest,59.968492,11.051570,,,NSR:StopPlace:4503,,700,
NSR:Quay:8136,Fusdal,59.832243,10.440890,,,NSR:StopPlace:4504,,700,
NSR:Quay:8137,Fusdal,59.830993,10.440850,,,NSR:StopPlace:4504,,700,
NSR:Quay:8140,Rosenborg,59.924156,10.723855,,,NSR:StopPlace:4506,,900,
NSR:Quay:8141,Rosenborg,59.924131,10.723702,,,NSR:StopPlace:4506,,900,
NSR:Quay:8142,Tegnebyholtet,59.516483,10.734949,,,NSR:StopPlace:4507,,700,
NSR:Quay:8143,Tegnebyholtet,59.516453,10.735764,,,NSR:StopPlace:4507,,700,
NSR:Quay:8144,Måsasvingen øst,59.966661,11.053922,,,NSR:StopPlace:4508,,700,
NSR:Quay:8145,Bekkelaget,59.532199,10.748271,,,NSR:StopPlace:4509,,700,
NSR:Quay:8146,Bekkelaget,59.532084,10.748414,,,NSR:StopPlace:4509,,700,
NSR:Quay:8147,Brauterkrysset,59.969962,11.050787,,,NSR:StopPlace:4510,,700,
NSR:Quay:8148,Brauterkrysset,59.970155,11.051734,,,NSR:StopPlace:4510,,700,
NSR:Quay:8149,Bogstadveien,59.926092,10.721650,,,NSR:StopPlace:4511,,900,
NSR:Quay:8150,Bogstadveien,59.926357,10.721398,,,NSR:StopPlace:4511,,900,
NSR:Quay:8151,Brandstad,59.545469,10.749985,,,NSR:StopPlace:4512,,700,
NSR:Quay:8152,Steinbruddveien,59.541712,10.749161,,,NSR:StopPlace:59627,,700,
NSR:Quay:8153,Kjerulfs gate,59.955966,11.051798,,,NSR:StopPlace:4513,,700,
NSR:Quay:8154,Kjerulfs gate,59.955710,11.052555,,,NSR:StopPlace:4513,,700,
NSR:Quay:8155,Grorød,59.547022,10.754564,,,NSR:StopPlace:4514,,700,
NSR:Quay:8156,Grorød,59.547008,10.754212,,,NSR:StopPlace:4514,,700,
NSR:Quay:8157,St. Olavs gate,59.955107,11.056176,,,NSR:StopPlace:4515,,700,
NSR:Quay:8158,St. Olavs gate,59.954852,11.057195,,,NSR:StopPlace:4515,,700,
NSR:Quay:8159,Frogner plass,59.921768,10.704720,i Thomas Heftyes gate,,NSR:StopPlace:4516,,700,
NSR:Quay:8160,Frogner plass,59.921915,10.704946,i Thomas Heftyes gate,,NSR:StopPlace:4516,,700,
NSR:Quay:8161,Leiv Eirikssons gate,59.954912,11.061505,,,NSR:StopPlace:4517,,700,
NSR:Quay:8162,Pukkverket,59.585228,10.766210,,,NSR:StopPlace:4518,,700,
NSR:Quay:8163,Pukkverket,59.585310,10.766320,,,NSR:StopPlace:4518,,700,
NSR:Quay:8164,Roald Amundsens gate,59.955742,11.068656,,,NSR:StopPlace:4519,,700,
NSR:Quay:8165,Roald Amundsens gate,59.955494,11.067489,,,NSR:StopPlace:4519,,700,
NSR:Quay:8166,Brandstad,59.544984,10.750838,,,NSR:StopPlace:4520,,700,
NSR:Quay:8167,Brandstad,59.544976,10.750691,,,NSR:StopPlace:4520,,700,
NSR:Quay:8169,Vigernes,59.955645,11.073033,,,NSR:StopPlace:4521,,700,
NSR:Quay:8170,Frogner plass,59.922475,10.704841,,,NSR:StopPlace:4522,,900,
NSR:Quay:8171,Frogner plass,59.922618,10.705042,,,NSR:StopPlace:4522,,900,
NSR:Quay:8172,Kjærstad,59.585940,10.810941,,,NSR:StopPlace:4523,,700,
NSR:Quay:8173,Kjærstad,59.585914,10.810834,,,NSR:StopPlace:4523,,700,
NSR:Quay:8177,Bjørnerud,59.588042,10.762787,,,NSR:StopPlace:4525,,700,
NSR:Quay:8178,Bjørnerud,59.588130,10.762863,,,NSR:StopPlace:4525,,700,
NSR:Quay:8179,Isakbekken,59.951598,11.076399,,,NSR:StopPlace:4526,,700,
NSR:Quay:8180,Isakbekken,59.951811,11.076799,,,NSR:StopPlace:4526,,700,
NSR:Quay:8181,Vigelandsparken,59.924676,10.708575,,,NSR:StopPlace:4527,,700,
NSR:Quay:8182,Vigelandsparken,59.924451,10.707727,,,NSR:StopPlace:4527,,700,
NSR:Quay:8183,Presterud,59.574810,10.800312,,,NSR:StopPlace:4528,,700,
NSR:Quay:8184,Presterud,59.574931,10.800317,,,NSR:StopPlace:4528,,700,
NSR:Quay:8185,Brautertoppen,59.976542,11.056645,,,NSR:StopPlace:4529,,700,
NSR:Quay:8186,Brautertoppen,59.978008,11.056277,,,NSR:StopPlace:4529,,700,
NSR:Quay:8187,Furukollen,59.571313,10.793917,,,NSR:StopPlace:4530,,700,
NSR:Quay:8188,Furukollen,59.571425,10.794078,,,NSR:StopPlace:4530,,700,
NSR:Quay:8189,Vigelandsparken,59.924676,10.708274,,,NSR:StopPlace:4531,,900,
NSR:Quay:8190,Vigelandsparken,59.924449,10.708009,,,NSR:StopPlace:4531,,900,
NSR:Quay:8191,Nordsnoveien,59.971248,11.051130,,,NSR:StopPlace:4532,,700,
NSR:Quay:8192,Nordsnoveien,59.971339,11.051130,,,NSR:StopPlace:4532,,700,
NSR:Quay:8193,Svineskog,59.566332,10.783626,,,NSR:StopPlace:4533,,700,
NSR:Quay:8194,Svineskog,59.566327,10.783438,,,NSR:StopPlace:4533,,700,
NSR:Quay:8195,Forskningsparken,59.973941,11.045203,,,NSR:StopPlace:4534,,700,
NSR:Quay:8196,Forskningsparken,59.973931,11.045806,,,NSR:StopPlace:4534,,700,
NSR:Quay:8197,Riis,59.983341,11.050846,,,NSR:StopPlace:4535,,700,
NSR:Quay:8198,Randembakken,59.612625,10.744366,,,NSR:StopPlace:4536,,700,
NSR:Quay:8199,Riis,59.982282,11.051514,,,NSR:StopPlace:4535,,700,
NSR:Quay:8200,Frogner stadion,59.927394,10.713051,,,NSR:StopPlace:4537,,900,
NSR:Quay:8201,Frogner stadion,59.927059,10.712354,,,NSR:StopPlace:4537,,900,
NSR:Quay:8202,Trollerud,59.588939,10.709326,,,NSR:StopPlace:4538,,700,
NSR:Quay:8203,Vestvollen,59.993427,11.036644,,,NSR:StopPlace:4539,,700,
NSR:Quay:8204,Trollerud,59.588898,10.709444,,,NSR:StopPlace:4538,,700,
NSR:Quay:8205,Vestvollen,59.993267,11.036869,,,NSR:StopPlace:4539,,700,
NSR:Quay:8206,Prost Holms vei,59.989190,11.036255,,,NSR:StopPlace:4540,,700,
NSR:Quay:8207,Prost Holms vei,59.989751,11.036802,,,NSR:StopPlace:4540,,700,
NSR:Quay:8208,Randemfaret,59.610211,10.742231,,,NSR:StopPlace:4541,,700,
NSR:Quay:8209,Frogner stadion,59.927242,10.712657,,,NSR:StopPlace:4542,,700,
NSR:Quay:8210,Frogner stadion,59.927204,10.712748,,,NSR:StopPlace:4542,,700,
NSR:Quay:8211,Prost Stabels vei,59.988037,11.028321,,,NSR:StopPlace:4543,,700,
NSR:Quay:8212,Prost Stabels vei,59.987533,11.026481,,,NSR:StopPlace:4543,,700,
NSR:Quay:8213,Åsveien,59.625042,10.739349,,,NSR:StopPlace:4544,,700,
NSR:Quay:8214,Holt senter,59.987554,11.036046,,,NSR:StopPlace:4545,,700,
NSR:Quay:8215,Holt senter,59.987516,11.035080,,,NSR:StopPlace:4545,,700,
NSR:Quay:8216,Kleverveien,59.617880,10.739814,,,NSR:StopPlace:4546,,700,
NSR:Quay:8217,Briskeby,59.920197,10.717911,,,NSR:StopPlace:4547,,900,
NSR:Quay:8218,Briskeby,59.919862,10.718185,,,NSR:StopPlace:4547,,900,
NSR:Quay:8219,Holt industri,59.986033,11.030276,,,NSR:StopPlace:4548,,700,
NSR:Quay:8220,Holt industri,59.986979,11.028428,,,NSR:StopPlace:4548,,700,
NSR:Quay:8221,Speiderveien,59.609032,10.742636,,,NSR:StopPlace:4549,,700,
NSR:Quay:8222,Selmer,59.984919,11.020070,,,NSR:StopPlace:4550,,700,
NSR:Quay:8223,Selmer,59.984908,11.020322,,,NSR:StopPlace:4550,,700,
NSR:Quay:8224,Regnbueveien,59.614994,10.744189,,,NSR:StopPlace:4551,,700,
NSR:Quay:8225,Uranienborgveien,59.921079,10.722348,,,NSR:StopPlace:4552,,700,
NSR:Quay:8226,Uranienborgveien,59.921100,10.722552,,,NSR:StopPlace:4552,,700,
NSR:Quay:8227,Skedsmosenteret,60.000335,11.038706,,,NSR:StopPlace:4553,,700,
NSR:Quay:8228,Skedsmosenteret,60.001000,11.038497,,,NSR:StopPlace:4553,,700,
NSR:Quay:8229,Nordlysveien,59.618226,10.744192,,,NSR:StopPlace:4554,,700,
NSR:Quay:8230,Høgdaveien,59.618667,10.741424,,,NSR:StopPlace:4555,,700,
NSR:Quay:8231,Skedsmovollen,59.997299,11.043306,,,NSR:StopPlace:4556,,700,
NSR:Quay:8232,Skedsmovollen,59.996491,11.044851,,,NSR:StopPlace:4556,,700,
NSR:Quay:8233,Riddervolds plass,59.918899,10.720465,,,NSR:StopPlace:4557,,900,
NSR:Quay:8234,Riddervolds plass,59.918996,10.720076,,,NSR:StopPlace:4557,,900,
NSR:Quay:8235,Verpet,59.621026,10.740056,,,NSR:StopPlace:4558,,700,
NSR:Quay:8236,Skedsmo kirke,59.991727,11.048950,,,NSR:StopPlace:4559,,700,
NSR:Quay:8237,Skedsmo kirke,59.990685,11.048365,,,NSR:StopPlace:4559,,700,
NSR:Quay:8238,Haugenlia,60.002207,11.025150,,,NSR:StopPlace:4560,,700,
NSR:Quay:8239,Haugenlia,60.002072,11.025048,,,NSR:StopPlace:4560,,700,
NSR:Quay:8240,Vestby arena,59.596501,10.754652,,,NSR:StopPlace:4561,,700,
NSR:Quay:8241,Mosvingen,60.181765,11.231498,,,NSR:StopPlace:4562,,700,
NSR:Quay:8242,Mosvingen,60.181816,11.231627,,,NSR:StopPlace:4562,,700,
NSR:Quay:8243,Veibrån,59.996758,11.027481,,,NSR:StopPlace:4563,,700,
NSR:Quay:8244,Vestbytorget,59.601101,10.746514,,,NSR:StopPlace:4564,,700,
NSR:Quay:8245,Veibrån,59.996859,11.027189,,,NSR:StopPlace:4563,,700,
NSR:Quay:8246,Vestbytorget,59.601675,10.746804,,,NSR:StopPlace:4564,,700,
NSR:Quay:8247,Vestvollveien,59.995027,11.031518,,,NSR:StopPlace:4565,,700,
NSR:Quay:8249,Vestvollveien,59.994654,11.033055,,,NSR:StopPlace:4565,,700,
NSR:Quay:8250,Skedsmokorset,60.004010,11.032561,,,NSR:StopPlace:4567,,700,1
NSR:Quay:8252,Skedsmokorset,60.004055,11.032639,,,NSR:StopPlace:4567,,700,2
NSR:Quay:8255,Inngjerdingen,60.181795,11.237463,,,NSR:StopPlace:4568,,700,
NSR:Quay:8256,Inngjerdingen,60.181749,11.237742,,,NSR:StopPlace:4568,,700,
NSR:Quay:8258,Vestby stasjon,59.604024,10.749371,,,NSR:StopPlace:4569,,700,
NSR:Quay:8259,Vestby stasjon,59.604259,10.749840,,,NSR:StopPlace:4569,,700,
NSR:Quay:8260,Vestby stasjon,59.604141,10.749612,,,NSR:StopPlace:4569,,700,
NSR:Quay:8261,Thomas Olsens vei,59.605330,10.671847,,,NSR:StopPlace:4570,,700,
NSR:Quay:8262,Thomas Olsens vei,59.605345,10.671614,,,NSR:StopPlace:4570,,700,
NSR:Quay:8263,Lund i Brånåsdalen,59.993893,11.029458,,,NSR:StopPlace:4571,,700,
NSR:Quay:8264,Lund i Brånåsdalen,59.994068,11.029069,,,NSR:StopPlace:4571,,700,
NSR:Quay:8265,Hvitsten torg,59.598716,10.655483,,,NSR:StopPlace:4572,,700,
NSR:Quay:8266,Brånås skole,59.997629,11.021843,,,NSR:StopPlace:4573,,700,
NSR:Quay:8267,Brånås skole,59.997012,11.021623,,,NSR:StopPlace:4573,,700,
NSR:Quay:8268,Røsletta,60.183312,11.253034,,,NSR:StopPlace:4574,,700,
NSR:Quay:8269,Røsletta,60.183346,11.252824,,,NSR:StopPlace:4574,,700,
NSR:Quay:8270,Kullebunn,59.602632,10.663479,,,NSR:StopPlace:4575,,700,
NSR:Quay:8271,Brånås skog,60.001550,11.024067,,,NSR:StopPlace:4576,,700,
NSR:Quay:8272,Kullebunn,59.602548,10.663465,,,NSR:StopPlace:4575,,700,
NSR:Quay:8273,Brånås skog,60.001473,11.023852,,,NSR:StopPlace:4576,,700,
NSR:Quay:8274,Fjellsetveien,59.994797,11.024094,,,NSR:StopPlace:4577,,700,
NSR:Quay:8275,Fjellsetveien,59.994859,11.024102,,,NSR:StopPlace:4577,,700,
NSR:Quay:8276,Hølen torg,59.539700,10.742588,,,NSR:StopPlace:4578,,700,
NSR:Quay:8277,Hølen torg,59.539605,10.742577,,,NSR:StopPlace:4578,,700,
NSR:Quay:8278,Kopperud,60.224583,11.231155,,,NSR:StopPlace:4579,,700,
NSR:Quay:8279,Kopperud,60.224501,11.231530,,,NSR:StopPlace:4579,,700,
NSR:Quay:8280,Åsenhagen skole,60.009247,11.030864,,,NSR:StopPlace:4580,,700,
NSR:Quay:8281,Åsenhagen skole,60.010254,11.030729,,,NSR:StopPlace:4580,,700,
NSR:Quay:8284,Strømmen kirke,59.953098,11.016516,,,NSR:StopPlace:4582,,700,
NSR:Quay:8285,Strømmen kirke,59.952921,11.016819,,,NSR:StopPlace:4582,,700,
NSR:Quay:8286,Vestby kirke,59.601047,10.731974,i Erikstadveien,,NSR:StopPlace:4583,,700,
NSR:Quay:8287,Vestby kirke,59.602001,10.732983,i Kirkeveien,,NSR:StopPlace:4583,,700,
NSR:Quay:8288,Bernt Ankers vei,59.950893,11.016648,,,NSR:StopPlace:4584,,700,
NSR:Quay:8289,Bernt Ankers vei,59.951030,11.016004,,,NSR:StopPlace:4584,,700,
NSR:Quay:8293,Vestby bru,59.602698,10.745147,,,NSR:StopPlace:4586,,700,
NSR:Quay:8294,Vestby bru,59.602659,10.741349,,,NSR:StopPlace:4586,,700,
NSR:Quay:8295,Kastellveien,59.950384,11.019746,,,NSR:StopPlace:4587,,700,
NSR:Quay:8296,Kastellveien,59.950502,11.019295,,,NSR:StopPlace:4587,,700,
NSR:Quay:8297,Kurbadet,59.949061,11.020762,,,NSR:StopPlace:4588,,700,
NSR:Quay:8298,Kurbadet,59.949446,11.020915,,,NSR:StopPlace:4588,,700,
NSR:Quay:8299,Bruerløkka,59.551853,10.742507,,,NSR:StopPlace:4589,,700,
NSR:Quay:8300,Bruerløkka,59.551540,10.742424,,,NSR:StopPlace:4589,,700,
NSR:Quay:8303,Åsenhagen,60.014355,11.031786,,,NSR:StopPlace:4591,,700,
NSR:Quay:8304,Åsenhagen,60.014348,11.031454,,,NSR:StopPlace:4591,,700,
NSR:Quay:8305,Bylterudveien,59.558815,10.739637,,,NSR:StopPlace:4592,,700,
NSR:Quay:8306,Bylterudveien,59.557668,10.739804,,,NSR:StopPlace:4592,,700,
NSR:Quay:8307,Tærudhallen,60.012363,11.017010,,,NSR:StopPlace:4593,,700,
NSR:Quay:8308,Hannestadtoppen,59.606211,10.713826,,,NSR:StopPlace:4594,,700,
NSR:Quay:8309,Hannestadtoppen,59.606105,10.714003,,,NSR:StopPlace:4594,,700,
NSR:Quay:8311,Tæruddalen,60.007576,11.014545,,,NSR:StopPlace:4595,,700,
NSR:Quay:8312,Tæruddalen,60.007574,11.016452,,,NSR:StopPlace:4595,,700,
NSR:Quay:8313,Borgen,60.091545,11.216661,,,NSR:StopPlace:4596,,700,
NSR:Quay:8314,Borgen,60.091467,11.216708,,,NSR:StopPlace:4596,,700,
NSR:Quay:8321,Værhaug,60.005265,11.000477,,,NSR:StopPlace:4600,,700,
NSR:Quay:8322,Værhaug,60.005195,11.000445,,,NSR:StopPlace:4600,,700,
NSR:Quay:8323,Krusebyen,59.596938,10.725505,,,NSR:StopPlace:4601,,700,
NSR:Quay:8324,Krusebyen,59.597348,10.725918,,,NSR:StopPlace:4601,,700,
NSR:Quay:8325,Borgen skole,60.097886,11.219860,,,NSR:StopPlace:4602,,700,
NSR:Quay:8326,Ringnesåsen,60.010035,10.995252,,,NSR:StopPlace:4603,,700,
NSR:Quay:8327,Ringnesåsen,60.010620,10.994860,,,NSR:StopPlace:4603,,700,
NSR:Quay:8330,Eventyråsen,60.005627,11.019555,,,NSR:StopPlace:4605,,700,
NSR:Quay:8331,Eventyråsen,60.006537,11.019091,,,NSR:StopPlace:4605,,700,
NSR:Quay:8332,Høgda,59.612451,10.739959,,,NSR:StopPlace:4606,,700,
NSR:Quay:8333,Borgen,60.093902,11.212929,,,NSR:StopPlace:4607,,700,
NSR:Quay:8334,Borgen,60.093941,11.213101,,,NSR:StopPlace:4607,,700,
NSR:Quay:8335,Midtskogveien,60.003429,11.022728,i Brånåsveien,,NSR:StopPlace:4608,,700,
NSR:Quay:8336,Midtskogveien,60.003874,11.022085,i Solbergveien,,NSR:StopPlace:4608,,700,
NSR:Quay:8337,Midtskogveien,60.003548,11.023538,i Solbergveien,,NSR:StopPlace:4608,,700,
NSR:Quay:8338,Landåsveien,59.609691,10.741115,,,NSR:StopPlace:4609,,700,
NSR:Quay:8339,Solberg,60.012769,10.983713,,,NSR:StopPlace:4610,,700,
NSR:Quay:8340,Solberg,60.012840,10.984963,,,NSR:StopPlace:4610,,700,
NSR:Quay:8341,Randemveien,59.607208,10.743025,,,NSR:StopPlace:4611,,700,
NSR:Quay:8342,Fossum gård,60.007477,10.997443,,,NSR:StopPlace:4612,,700,
NSR:Quay:8343,Fossum gård,60.007615,10.997196,,,NSR:StopPlace:4612,,700,
NSR:Quay:8344,Lund gård,60.100950,11.235334,,,NSR:StopPlace:4613,,700,
NSR:Quay:8346,Svarthagsveien,59.622813,10.739643,,,NSR:StopPlace:4614,,700,
NSR:Quay:8347,Tærud,60.006781,11.012461,,,NSR:StopPlace:4615,,700,
NSR:Quay:8348,Tærud,60.006885,11.012498,,,NSR:StopPlace:4615,,700,
NSR:Quay:8350,Langgata,60.013176,10.977815,,,NSR:StopPlace:4617,,700,
NSR:Quay:8351,Langgata,60.013144,10.979210,,,NSR:StopPlace:4617,,700,
NSR:Quay:8352,Borgen,60.092184,11.214013,,,NSR:StopPlace:4618,,700,
NSR:Quay:8356,Stav,59.962401,11.007064,,,NSR:StopPlace:4620,,700,
NSR:Quay:8357,Stav,59.962456,11.006480,,,NSR:StopPlace:4620,,700,
NSR:Quay:8358,Moradammen,59.592454,10.718295,,,NSR:StopPlace:4621,,700,
NSR:Quay:8359,Moradammen,59.592969,10.718303,,,NSR:StopPlace:4621,,700,
NSR:Quay:8360,Rettenveien,59.959041,11.011702,,,NSR:StopPlace:4622,,700,
NSR:Quay:8361,Rettenveien,59.959135,11.011844,,,NSR:StopPlace:4622,,700,
NSR:Quay:8362,Flindrum,60.109329,11.240596,,,NSR:StopPlace:4623,,700,
